node time word
5 4362 1
5 4362 3
5 4362 1
5 4362 117
5 4362 1
5 4369 1
5 4369 1
5 4369 119
5 4370 1
5 4370 13
5 4370 2
5 4370 2
5 4370 2
5 4376 1
5 4376 1
5 4376 3
5 4376 1
5 4376 1
5 4376 3
5 4377 1
5 4377 2
5 4377 1
5 4381 21
5 4381 100
5 4381 1
5 4381 3
5 4384 2
5 4384 1
5 4388 22
5 4388 7
5 4388 4
5 4388 2
5 4388 1
5 4406 1
5 4406 1
5 4406 4
5 4406 2
5 4406 4
5 4409 6
5 4409 1
5 4409 65
5 4409 1
5 4409 167
5 4416 6
5 4416 1
5 4416 3
5 4426 1
5 4426 1
5 4426 1
5 4426 1
5 4426 175
5 4427 1
5 4427 1
5 4427 4
5 4427 16
5 4432 14
5 4438 1
5 4438 2
5 4438 1
5 4438 5
5 4440 1
5 4440 7
5 4440 1
5 4440 1
5 4444 5
5 4444 2
5 4444 1
5 4449 1
5 4449 35
5 4449 104
5 4449 614
5 4449 1
5 4461 2
5 4461 8
5 4461 4
5 4461 7
5 4462 2
5 4462 6
5 4462 1
5 4462 4
5 4462 1
5 4462 1
5 4463 5
5 4463 42
5 4463 6
5 4463 68
5 4469 86
5 4469 31
5 4469 1
5 4469 6
5 4474 9
5 4474 15
5 4474 2
5 4474 1
5 4474 2
5 4474 10
5 4474 173
5 4474 2
5 4474 3
5 4474 1
5 4481 27
5 4481 14
5 4481 1
5 4481 4
5 4481 11
5 4493 1
5 4494 2
5 4494 2
5 4494 1
5 4502 1
5 4502 10
5 4502 6
5 4502 88
5 4503 3
5 4503 4
5 4503 5
5 4509 1
5 4509 16
5 4549 1
5 4549 451
5 4549 1
5 4549 1
5 4549 2
5 4554 2
5 4554 41
5 4554 1
5 4563 6
5 4587 27
5 4587 2
5 4587 2
5 4587 1
5 4612 1
5 4612 2
5 4612 1
5 4612 4
5 4612 229
5 4633 45
5 4634 1
5 4634 1
5 4634 202
5 4650 103
5 4650 3
5 4650 7
5 4650 2
5 4650 3
5 4650 1
5 4675 5
5 4675 1
5 4675 1
5 4678 7
5 4678 1
5 4680 3
5 4680 3
5 4684 1
5 4684 2
5 4684 19
5 4698 1
5 4700 14
5 4700 2
5 4700 16
5 4701 4
5 4701 3
5 4701 2
5 4701 6
5 4704 6
5 4704 479
5 4704 1
5 4704 1
5 4708 178
5 4708 373
5 4708 2
5 4720 2
5 4720 2
5 4720 2
5 4722 2
5 4722 4
5 4722 1
5 4727 1
5 4727 2
5 4753 4
5 4761 2
5 4761 25
5 4761 2
5 4761 22
5 4765 1
5 4765 1
5 4765 1
5 4767 2
5 4767 4
5 4767 5
5 4775 792
5 4775 2
5 4775 2
5 4780 64
5 4783 2
5 4783 20
5 4783 3
5 4783 19
5 4785 1
5 4785 2
5 4785 4
5 4785 2
5 4785 1
5 4790 7
5 4793 13
5 4793 1
5 4793 11
5 4796 1
5 4796 1
5 4796 1
5 4796 1
5 4800 2
5 4800 1
5 4809 60
5 4809 1
5 4809 8
5 4811 51
5 4817 33
5 4817 3
5 4817 6
5 4817 4
5 4821 7
5 4821 1
5 4821 20
5 4827 89
5 4836 7
5 4836 1
5 4841 25
5 4841 2
5 4841 9
5 4857 11
5 4857 1
5 4857 1
5 4865 1
5 4865 1
5 4865 22
5 4865 1
5 4865 1
5 4865 1
5 4865 1
