node time word
1 392 3
1 392 2
1 392 1
1 392 1
1 401 1
1 401 1
1 401 2
1 409 3
1 409 1
1 409 1
1 410 6
1 410 1
1 410 1
1 410 1
1 410 5
1 410 7
1 427 1
1 427 5
1 427 1
1 437 4
1 437 11
1 437 5
1 437 1
1 437 1
1 437 8
1 437 1
1 439 1
1 439 2
1 439 1
1 439 4
1 439 1
1 441 2
1 441 12
1 441 4
1 441 1
1 442 1
1 442 1
1 448 1
1 452 1
1 452 1
1 452 5
1 452 2
1 454 1
1 454 1
1 467 5
1 467 37
1 468 3
1 468 1
1 468 3
1 472 1
1 472 5
1 475 1
1 482 1
1 515 1
1 515 2
1 515 5
1 518 37
1 518 1
1 518 1
1 518 410
1 520 1
1 520 1
1 520 1
1 545 3
1 545 4
1 545 3
1 545 1
1 545 1
1 551 1
1 551 1
1 551 44
1 561 2
1 561 5
1 561 1
1 561 1
1 561 3
1 570 3
1 570 37
1 570 1
1 577 7
1 577 3
1 590 1
1 590 1
1 606 15
1 606 5
1 606 1
1 606 1
1 608 1
1 608 1
1 608 1
1 612 1
1 612 1
1 615 1
1 626 1
1 626 4
1 639 1
1 658 3
1 658 2
1 665 12
1 674 1
1 693 1
1 693 1
1 693 3
1 693 17
1 707 5
1 707 66
1 707 7
1 714 3
1 716 44
1 716 1
1 716 1
1 716 1
1 716 1
1 716 5
1 724 1
1 724 6
1 730 5
1 730 1
1 733 29
1 733 1
1 745 3
1 758 2
1 758 12
1 758 3
1 758 1
1 760 4
1 760 3
1 782 1
1 782 1
1 782 1
1 782 3
1 782 5
1 790 1
1 792 4
1 792 1
1 793 6
1 793 1
1 793 1
1 795 5
1 795 1
1 795 65
1 795 1
1 795 4
1 795 3
1 799 8
1 799 2
1 799 5
1 804 1
1 804 1
1 817 12
1 817 4
1 820 4
1 820 1
1 820 1
1 823 1
1 823 1
1 823 6
1 823 1
1 823 2
1 836 1
1 836 1
1 836 1
1 840 1
1 840 1
1 840 1
1 842 1
1 842 1
1 842 1
1 843 1
1 845 10
1 845 2
1 845 37
1 845 1
1 911 4
1 911 1
1 911 239
1 911 1
1 911 1
1 919 4
1 919 88
1 919 715
1 919 33
1 919 1
1 920 37
1 920 5
1 925 1
1 926 4
1 935 1
1 935 1
1 941 12
1 941 4
1 941 3
1 941 1
1 942 1
1 947 1
1 947 1
1 950 7
1 950 1
1 950 1
1 950 37
1 970 1
1 970 3
1 970 1
1 970 1
1 970 29
1 971 1
1 971 1
1 978 410
1 978 3
1 979 1
1 979 1
1 979 4
1 986 1
1 986 1
1 986 2
1 986 1
1 987 2
1 988 1
1 988 5
1 988 1
1 994 12
1 994 1
1 994 19
1 994 37
1 994 1
1 998 37
1 998 1
1 1001 2
1 1001 3
1 1001 1
1 1001 3
1 1001 37
1 1021 5
1 1021 1
1 1021 1
1 1021 3
1 1021 1
1 1024 4
1 1024 1
1 1024 1
1 1025 1
1 1029 4
1 1029 1
1 1029 3
1 1029 2
1 1032 1
1 1032 1
1 1033 37
1 1035 8
1 1035 2
1 1043 1
1 1043 6
1 1043 1
1 1046 7
1 1046 1
1 1047 239
1 1050 1
1 1050 5
1 1050 1
1 1055 1
1 1055 2
1 1055 1
1 1055 6
1 1055 1
1 1055 1
1 1055 1
1 1055 10
1 1057 1
1 1057 1
1 1057 5
1 1057 2
1 1057 1
1 1057 1
1 1057 1
1 1058 3
1 1058 2
1 1058 37
1 1058 1
1 1068 410
1 1068 3
1 1068 17
1 1068 1
1 1069 4
1 1069 1
1 1069 3
1 1070 1
1 1070 4
1 1070 1
1 1070 1
1 1070 12
1 1083 26
1 1086 1
1 1089 1
1 1094 1
1 1094 1
1 1102 37
1 1102 1
1 1102 1
1 1102 37
1 1104 1
1 1104 3
1 1106 1
1 1123 6
1 1123 15
1 1123 1
1 1138 1
1 1138 26
1 1138 3
1 1150 1
1 1150 1
1 1150 37
1 1164 2
1 1164 1
1 1164 3
1 1164 29
1 1164 1
1 1164 1
1 1164 3
1 1164 1
1 1166 1
1 1172 1
1 1172 1
1 1173 4
1 1174 5
1 1174 7
1 1176 1
1 1176 1
1 1176 5
1 1176 1
1 1176 1
1 1176 3
1 1176 1
1 1187 2
1 1187 4
1 1191 1
1 1191 2
1 1194 1
1 1194 1
1 1194 2
1 1198 37
1 1198 5
1 1198 1
1 1198 1
1 1198 1
1 1218 3
1 1218 1
1 1218 5
1 1218 1
1 1222 3
1 1222 1
1 1222 1
1 1222 2
1 1224 1
1 1226 37
1 1244 2
1 1255 1
1 1255 1
1 1255 2
1 1266 5
1 1266 1
1 1266 1
1 1266 4
1 1266 3
1 1267 1
1 1267 5
1 1268 378
1 1268 2
1 1268 3
1 1269 12
1 1269 7
1 1270 1
1 1273 15
1 1275 3
1 1275 2
1 1281 7
1 1281 1
1 1281 1
1 1282 2
1 1282 12
1 1282 4
1 1282 1
1 1283 5
1 1283 1
1 1283 1
1 1283 5
1 1290 3
1 1290 1
1 1301 1
1 1311 2
1 1311 1
1 1311 1
1 1311 1
1 1326 3
1 1326 1
1 1326 45
1 1329 3
1 1329 2
1 1329 5
1 1332 7
1 1332 6
1 1332 5
1 1335 18
1 1335 1
1 1335 5
1 1335 1
1 1335 6
1 1336 1
1 1336 1
1 1336 44
1 1349 1
1 1349 3
1 1349 7
1 1349 2
1 1352 1
1 1352 1
1 1352 378
1 1353 3
1 1353 378
1 1382 1
1 1382 1
1 1382 79
1 1389 5
1 1389 1
1 1393 12
1 1393 4
1 1402 1
1 1407 1
1 1414 6
1 1414 1
1 1416 2
1 1418 2
1 1418 1
1 1418 37
1 1418 7
1 1418 1
1 1418 1
1 1418 1
1 1443 1
1 1443 12
1 1446 11
1 1448 1
1 1448 1
1 1456 1
1 1456 4
1 1456 3
1 1456 1
1 1456 2
1 1456 2
1 1456 1
1 1456 1
1 1459 1
1 1459 2
1 1459 1
1 1460 1
1 1460 3
1 1460 2
1 1460 1
1 1462 6
1 1462 1
1 1471 410
1 1471 3
1 1471 1
1 1484 5
1 1484 1
1 1484 1
1 1484 3
1 1484 4
1 1489 11
1 1489 2
1 1489 7
1 1498 8
1 1498 2
1 1510 1
1 1518 4
1 1527 1
1 1527 12
1 1527 4
1 1527 3
1 1541 1
1 1541 3
1 1541 1
1 1541 1
1 1547 5
1 1547 2
1 1547 5
1 1551 2
1 1553 1
1 1554 5
1 1554 1
1 1557 2
1 1557 1
1 1558 410
1 1558 3
1 1558 1
1 1558 1
1 1558 1
1 1558 1
1 1565 1
1 1565 3
1 1566 1
1 1566 20
1 1566 4
1 1566 1
1 1567 8
1 1567 12
1 1567 1
1 1567 5
1 1567 2
1 1571 4
1 1571 1
1 1571 1
1 1571 1
1 1576 2
1 1579 1
1 1579 5
1 1579 5
1 1579 1
1 1579 6
1 1583 7
1 1583 5
1 1583 1
1 1583 37
1 1583 1
1 1586 5
1 1586 1
1 1586 1
1 1586 1
1 1586 6
1 1586 1
1 1586 1
1 1597 1
1 1597 275
1 1602 1
1 1602 1
1 1602 2
1 1602 1
1 1608 1
1 1608 1
1 1608 1
1 1619 1
1 1619 5
1 1624 1
1 1624 1
1 1624 1
1 1624 57
1 1632 1
1 1632 12
1 1634 7
1 1644 4
1 1644 4
1 1644 1
1 1646 2
1 1646 1
1 1668 1
1 1670 1
1 1670 1
1 1681 4
1 1681 3
1 1681 3
1 1693 1
1 1693 4
1 1693 7
1 1693 2
1 1701 1
1 1701 1
1 1701 10
1 1705 1
1 1705 4
1 1738 1
1 1738 4
1 1739 2
1 1739 1
1 1739 1
1 1742 3
1 1742 1
1 1742 1
1 1747 1
1 1747 20
1 1747 4
1 1756 1
1 1758 3
1 1758 1
1 1761 7
1 1761 2
1 1761 3
1 1761 37
1 1761 5
1 1767 4
1 1767 1
1 1767 7
1 1767 7
1 1767 1
1 1774 3
1 1774 1
1 1774 8
1 1774 2
1 1774 1
1 1774 5
1 1774 1
1 1777 5
1 1779 1
1 1779 1
1 1779 1
1 1779 5
1 1781 1
1 1781 4
1 1781 5
1 1785 1
1 1785 1
1 1785 2
1 1785 103
1 1792 1
1 1792 3
1 1792 4
1 1792 1
1 1798 5
1 1798 1
1 1798 1
1 1798 1
1 1798 6
1 1798 1
1 1826 1
1 1826 2
1 1840 1
1 1840 3
1 1853 5
1 1853 2
1 1854 5
1 1854 1
1 1854 157
1 1857 1
1 1857 5
1 1857 2
1 1857 12
1 1866 1
1 1866 1
1 1866 2
1 1866 1
1 1880 5
1 1880 2
1 1880 12
1 1884 8
1 1884 2
1 1884 2
1 1885 5
1 1885 2
1 1892 4
1 1892 1
1 1892 3
1 1892 2
1 1900 11
1 1923 1
1 1923 1
1 1925 5
1 1925 7
1 1925 1
1 1925 3
1 1925 2
1 1925 103
1 1926 1
1 1926 3
1 1928 1
1 1928 37
1 1928 1
1 1930 26
1 1930 37
1 1930 1
1 1936 239
1 1936 1
1 1944 44
1 1947 1
1 1947 1
1 1947 2
1 1947 2
1 1947 239
1 1948 1
1 1948 3
1 1948 1
1 1956 1
1 1956 1
1 1956 1
1 1956 8
1 1961 1
1 1961 3
1 1961 239
1 1961 3
1 1961 2
1 1961 5
1 1961 2
1 1965 3
1 1965 37
1 1970 6
1 1970 1
1 1970 2
1 1973 1
1 1973 1
1 1973 1
1 1973 10
1 1973 2
1 1991 1
1 1991 1
1 1991 1
1 1991 1
1 1991 7
1 1992 2
1 1992 1
1 1994 408
1 1994 13
1 1994 1
1 1994 12
1 2007 37
1 2007 1
1 2018 1
1 2018 5
1 2018 1
1 2018 1
1 2018 5
1 2028 3
1 2028 1
1 2028 2
1 2028 2
1 2028 1
1 2032 1
1 2032 1
1 2033 2
1 2033 4
1 2033 1
1 2033 3
1 2034 1
1 2034 1
1 2034 4
1 2034 1
1 2034 16
1 2034 3
1 2034 1
1 2037 37
1 2037 1
1 2037 1
1 2040 3
1 2040 1
1 2040 1
1 2044 1
1 2044 1
1 2044 50
1 2058 1
1 2058 3
1 2058 2
1 2058 250
1 2068 37
1 2078 1
1 2078 42
1 2078 2
1 2081 8
1 2081 4
1 2089 1
1 2089 1
1 2089 12
1 2098 1
1 2098 1
1 2120 1
1 2123 8
1 2123 378
1 2133 1
1 2133 1
1 2133 8
1 2133 4
1 2146 1
1 2152 4
1 2152 1
1 2152 1
1 2157 2
1 2157 1
1 2157 1
1 2157 1
1 2157 12
1 2157 4
1 2161 3
1 2172 1
1 2175 1
1 2175 5
1 2175 3
1 2177 1
1 2177 3
1 2182 1
1 2182 5
1 2182 7
1 2182 1
1 2182 5
1 2182 1
1 2183 1
1 2183 2
1 2185 3
1 2185 2
1 2185 1
1 2185 1
1 2188 2
1 2188 3
1 2188 1
1 2204 7
1 2204 1
1 2211 7
1 2211 2
1 2211 239
1 2215 5
1 2215 1
1 2215 1
1 2220 2
1 2220 12
1 2221 10
1 2221 2
1 2221 1
1 2221 3
1 2223 8
1 2223 4
1 2223 4
1 2223 8
1 2225 1
1 2225 1
1 2225 5
1 2225 12
1 2244 3
1 2244 1
1 2244 1
1 2255 4
1 2255 3
1 2255 1
1 2255 1
1 2258 1
1 2258 1
1 2258 1
1 2273 3
1 2273 1
1 2273 15
1 2277 1
1 2277 1
1 2277 1
1 2277 5
1 2277 426
1 2277 16
1 2291 7
1 2291 1
1 2291 3
1 2297 1
1 2299 8
1 2299 1
1 2299 1
1 2313 1
1 2317 410
1 2317 3
1 2317 1
1 2317 1
1 2317 1
1 2317 1
1 2319 12
1 2319 3
1 2319 5
1 2319 1
1 2320 1
1 2320 1
1 2320 4
1 2320 1
1 2320 2
1 2320 95
1 2323 5
1 2323 11
1 2323 2
1 2337 1
1 2337 26
1 2337 3
1 2338 9
1 2338 239
1 2338 10
1 2341 1
1 2341 5
1 2344 1
1 2344 1
1 2346 13
1 2346 11
1 2346 374
1 2348 2
1 2348 1
1 2348 1
1 2348 5
1 2363 2
1 2363 1
1 2363 31
1 2363 6
1 2363 4
1 2371 1
1 2371 5
1 2371 1
1 2371 1
1 2371 1
1 2372 1
1 2372 5
1 2372 1
1 2384 3
1 2384 37
1 2384 1
1 2384 2
1 2384 1
1 2409 1
1 2413 7
1 2413 2
1 2413 239
1 2413 1
1 2413 1
1 2413 8
1 2427 1
1 2427 17
1 2431 1
1 2431 3
1 2431 3
1 2431 1
1 2438 1
1 2438 2
1 2447 1
1 2447 10
1 2447 2
1 2447 1
1 2447 1
1 2448 3
1 2448 1
1 2448 37
1 2448 1
1 2450 2
1 2450 2
1 2450 1
1 2450 1
1 2450 1
1 2450 2
1 2462 12
1 2462 1
1 2462 4
1 2482 37
1 2482 5
1 2482 1
1 2482 1
1 2486 1
1 2486 4
1 2486 3
1 2486 1
1 2498 3
1 2498 1
1 2498 1
1 2506 1
1 2506 3
1 2506 1
1 2506 2
1 2521 4
1 2521 1
1 2521 4
1 2521 6
1 2521 1
1 2532 10
1 2532 3
1 2542 1
1 2542 3
1 2542 29
1 2542 1
1 2546 138
1 2558 7
1 2558 2
1 2558 12
1 2558 10
1 2567 1
1 2567 2
1 2567 12
1 2574 4
1 2574 1
1 2574 5
1 2574 2
1 2574 5
1 2575 5
1 2575 1
1 2582 1
1 2582 1
1 2582 5
1 2582 1
1 2583 7
1 2583 3
1 2585 2
1 2585 103
1 2592 137
1 2592 1
1 2592 2
1 2592 1
1 2592 8
1 2595 1
1 2595 1
1 2595 2
1 2597 2
1 2597 1
1 2597 5
1 2599 5
1 2599 2
1 2613 3
1 2613 1
1 2613 1
1 2618 29
1 2618 5
1 2618 1
1 2618 1
1 2618 5
1 2622 7
1 2622 2
1 2627 1
1 2627 1
1 2627 5
1 2627 12
1 2627 7
1 2627 5
1 2633 2
1 2633 89
1 2633 1
1 2633 31
1 2633 3
1 2641 2
1 2641 5
1 2641 1
1 2641 1
1 2641 5
1 2641 1
1 2653 1
1 2653 5
1 2668 2
1 2668 37
1 2668 1
1 2668 1
1 2669 10
1 2669 1
1 2669 1
1 2669 2
1 2669 12
1 2669 4
1 2675 3
1 2675 1
1 2675 1
1 2675 6
1 2675 4
1 2675 1
1 2681 12
1 2681 1
1 2681 12
1 2681 1
1 2695 1
1 2695 1
1 2695 2
1 2695 7
1 2695 1
1 2697 1
1 2697 2
1 2697 1
1 2697 1
1 2702 1
1 2704 3
1 2704 17
1 2704 1
1 2704 7
1 2705 1
1 2705 1
1 2705 1
1 2708 2
1 2712 15
1 2712 1
1 2712 1
1 2717 1
1 2717 1
1 2717 1
1 2726 4
1 2726 1
1 2726 1
1 2726 1
1 2726 5
1 2726 1
1 2726 239
1 2727 7
1 2727 2
1 2727 1
1 2727 1
1 2727 1
1 2727 4
1 2738 3
1 2738 1
1 2738 12
1 2752 103
1 2752 12
1 2752 1
1 2762 10
1 2762 2
1 2762 4
1 2762 2
1 2762 7
1 2763 2
1 2763 7
1 2763 1
1 2764 1
1 2764 7
1 2767 1
1 2767 1
1 2767 18
1 2767 378
1 2767 2
1 2776 1
1 2776 1
1 2777 1
1 2777 1
1 2777 1
1 2777 2
1 2798 3
1 2803 1
1 2803 2
1 2803 1
1 2808 1
1 2818 1
1 2818 1
1 2838 45
1 2838 1
1 2838 1
1 2842 2
1 2842 12
1 2842 4
1 2842 12
1 2842 1
1 2842 1
1 2842 8
1 2849 6
1 2849 1
1 2849 1
1 2849 1
1 2862 5
1 2862 1
1 2862 1
1 2866 1
1 2866 3
1 2866 1
1 2866 15
1 2866 1
1 2867 1
1 2867 4
1 2867 7
1 2870 1
1 2870 1
1 2870 1
1 2887 2
1 2887 7
1 2887 3
1 2896 6
1 2896 1
1 2896 1
1 2898 4
1 2898 1
1 2898 2
1 2911 1
1 2911 1
1 2911 8
1 2911 7
1 2911 3
1 2911 1
1 2926 5
1 2926 7
1 2926 2
1 2926 12
1 2926 4
1 2928 1
1 2931 1
1 2931 1
1 2931 1
1 2931 1
1 2931 1
1 2931 6
1 2931 1
1 2931 1
1 2934 2
1 2934 62
1 2934 5
1 2934 5
1 2939 3
1 2939 1
1 2939 3
1 2940 1
1 2940 3
1 2940 3
1 2943 1
1 2948 2
1 2948 12
1 2948 4
1 2948 1
1 2948 1
1 2948 1
1 2948 5
1 2951 2
1 2951 5
1 2951 1
1 2951 1
1 2954 1
1 2955 1
1 2955 4
1 2955 3
1 2955 1
1 2955 2
1 2955 1
1 2966 7
1 2977 1
1 2977 1
1 2977 1
1 2979 1
1 2979 8
1 2983 1
1 2983 1
1 2983 1
1 2985 1
1 2985 4
1 2985 1
1 2986 4
1 2986 3
1 2986 1
1 2989 1
1 2989 4
1 2989 42
1 2991 1
1 2991 3
1 2991 2
1 2996 1
1 2996 1
1 2996 3
1 2996 4
1 2996 1
1 2998 5
1 3011 3
1 3011 1
1 3011 3
1 3011 1
1 3011 1
1 3028 1
1 3028 3
1 3029 75
1 3029 5
1 3029 1
1 3034 1
1 3034 1
1 3034 1
1 3034 1
1 3034 1
1 3034 1
1 3036 1
1 3036 4
1 3049 5
1 3049 1
1 3058 5
1 3058 1
1 3058 1
1 3058 1
1 3064 2
1 3069 2
1 3069 1
1 3083 1
1 3083 1
1 3083 1
1 3083 1
1 3084 19
1 3084 3
1 3084 8
1 3084 2
1 3084 1
1 3084 5
1 3086 1
1 3086 1
1 3092 5
1 3092 1
1 3092 16
1 3092 1
1 3092 6
1 3099 1
1 3099 5
1 3100 1
1 3100 1
1 3112 37
1 3112 1
1 3112 1
1 3112 1
1 3114 12
1 3114 4
1 3114 3
1 3114 2
1 3120 1
1 3120 1
1 3120 1
1 3120 1
1 3120 1
1 3120 6
1 3154 28
1 3154 239
1 3154 1
1 3154 1
1 3161 3
1 3161 7
1 3165 5
1 3166 5
1 3166 1
1 3166 1
1 3168 1
1 3168 1
1 3168 7
1 3168 1
1 3168 1
1 3169 1
1 3169 1
1 3169 239
1 3172 2
1 3172 1
1 3172 2
1 3178 3
1 3178 1
1 3178 37
1 3178 2
1 3178 1
1 3181 2
1 3181 3
1 3182 2
1 3182 1
1 3182 8
1 3185 2
1 3186 2
1 3186 29
1 3186 1
1 3186 1
1 3186 19
1 3189 5
1 3189 35
1 3189 1
1 3190 378
1 3190 2
1 3224 1
1 3224 2
1 3224 12
1 3224 3
1 3224 1
1 3224 1
1 3236 3
1 3236 4
1 3236 1
1 3236 6
1 3236 1
1 3236 1
1 3236 1
1 3242 1
1 3242 10
1 3242 1
1 3244 15
1 3244 2
1 3244 1
1 3260 2
1 3260 1
1 3260 7
1 3260 1
1 3261 1
1 3261 8
1 3263 5
1 3263 4
1 3263 8
1 3263 1
1 3263 1
1 3263 3
1 3263 8
1 3263 4
1 3268 2
1 3268 1
1 3268 7
1 3268 1
1 3268 239
1 3269 4
1 3279 1
1 3279 22
1 3279 1
1 3279 35
1 3282 5
1 3282 1
1 3282 1
1 3283 1
1 3283 1
1 3283 3
1 3297 1
1 3302 2
1 3302 2
1 3302 1
1 3311 3
1 3311 2
1 3315 1
1 3315 6
1 3315 3
1 3323 1
1 3323 3
1 3323 1
1 3325 1
1 3326 1
1 3326 1
1 3326 37
1 3326 1
1 3326 1
1 3329 25
1 3329 18
1 3329 8
1 3329 1
1 3330 1
1 3330 4
1 3337 103
1 3339 37
1 3339 1
1 3349 5
1 3349 7
1 3349 2
1 3352 1
1 3356 15
1 3356 4
1 3356 1
1 3370 2
1 3370 1
1 3370 1
1 3383 1
1 3383 2
1 3383 2
1 3383 7
1 3383 2
1 3384 37
1 3384 1
1 3384 8
1 3384 1
1 3384 4
1 3385 1
1 3385 3
1 3385 3
1 3390 5
1 3390 1
1 3390 65
1 3390 1
1 3390 2
1 3390 4
1 3391 4
1 3391 1
1 3391 1
1 3391 1
1 3391 1
1 3391 6
1 3391 4
1 3394 12
1 3394 37
1 3394 5
1 3394 35
1 3401 1
1 3403 1
1 3403 1
1 3403 12
1 3403 5
1 3403 2
1 3403 4
1 3417 239
1 3421 1
1 3421 1
1 3421 11
1 3421 239
1 3421 1
1 3421 1
1 3429 3
1 3429 4
1 3431 12
1 3431 4
1 3431 12
1 3433 12
1 3433 4
1 3433 1
1 3433 1
1 3433 4
1 3450 4
1 3450 1
1 3452 1
1 3461 15
1 3461 1
1 3461 1
1 3461 5
1 3473 2
1 3473 12
1 3473 4
1 3483 3
1 3483 1
1 3497 1
1 3497 4
1 3497 1
1 3501 1
1 3501 1
1 3501 1
1 3503 2
1 3503 7
1 3503 1
1 3503 1
1 3503 5
1 3514 3
1 3514 2
1 3514 37
1 3514 1
1 3516 1
1 3516 1
1 3526 2
1 3526 7
1 3526 3
1 3526 3
1 3526 3
1 3530 1
1 3530 3
1 3530 4
1 3530 1
1 3538 1
1 3538 4
1 3538 1
1 3538 37
1 3538 2
1 3545 1
1 3545 2
1 3567 2
1 3567 2
1 3567 1
1 3570 2
1 3570 5
1 3570 2
1 3570 1
1 3570 12
1 3573 3
1 3573 1
1 3573 8
1 3573 2
1 3573 2
1 3573 1
1 3576 1
1 3576 1
1 3576 5
1 3576 37
1 3576 2
1 3576 7
1 3576 2
1 3578 1
1 3578 37
1 3578 1
1 3578 410
1 3578 983
1 3582 12
1 3584 12
1 3584 4
1 3603 1
1 3603 1
1 3603 1
1 3607 5
1 3607 1
1 3607 1
1 3613 1
1 3627 3
1 3627 4
1 3627 1
1 3630 1
1 3633 4
1 3633 1
1 3633 1
1 3633 5
1 3633 7
1 3643 3
1 3643 1
1 3645 4
1 3645 42
1 3645 11
1 3645 1
1 3648 12
1 3648 10
1 3657 1
1 3657 2
1 3657 1
1 3658 2
1 3658 1
1 3658 3
1 3658 1
1 3661 1
1 3661 2
1 3667 1
1 3667 1
1 3668 1
1 3673 4
1 3673 1
1 3673 1
1 3685 1
1 3687 5
1 3687 1
1 3687 1
1 3687 6
1 3687 1
1 3688 1
1 3688 12
1 3688 1
1 3688 1
1 3689 1
1 3689 4
1 3693 137
1 3693 3
1 3693 1
1 3726 2
1 3726 1
1 3726 3
1 3727 1
1 3727 1
1 3740 1
1 3740 5
1 3758 1
1 3758 5
1 3758 1
1 3758 1
1 3758 5
1 3762 1
1 3762 4
1 3762 42
1 3762 7
1 3762 1
1 3773 37
1 3773 8
1 3776 2
1 3776 37
1 3776 1
1 3776 1
1 3811 1
1 3811 3
1 3811 4
1 3811 1
1 3821 3
1 3828 1
1 3828 5
1 3828 1
1 3831 2
1 3831 1
1 3834 2
1 3834 5
1 3834 1
1 3841 37
1 3841 1
1 3841 1
1 3844 1
1 3844 1
1 3844 1
1 3844 1
1 3844 1
1 3852 1
1 3852 1
1 3852 1
1 3852 8
1 3852 4
1 3852 3
1 3857 3
1 3857 2
1 3857 6
1 3858 3
1 3858 3
1 3858 1
1 3858 1
1 3870 11
1 3870 239
1 3870 1
1 3870 12
1 3871 5
1 3879 3
1 3879 1
1 3880 1
1 3880 2
1 3890 1
1 3890 1
1 3890 2
1 3890 5
1 3893 2
1 3893 3
1 3893 23
1 3893 1
1 3896 1
1 3896 1
1 3896 1
1 3901 1
1 3901 4
1 3908 1
1 3908 5
1 3912 1
1 3912 1
1 3916 1
1 3924 1
1 3924 1
1 3924 37
1 3924 1
1 3924 6
1 3924 1
1 3924 1
1 3924 1
1 3924 10
1 3931 1
1 3942 1
1 3942 1
1 3946 8
1 3946 4
1 3946 3
1 3948 1
1 3948 1
1 3948 8
1 3948 378
1 3950 2
1 3952 1
1 3952 4
1 3952 26
1 3952 37
1 3952 4
1 3961 5
1 3961 1
1 3986 3
1 3986 1
1 3991 1
1 3991 1
1 4012 1
1 4012 1
1 4012 4
1 4012 1
1 4013 1
1 4013 12
1 4022 37
1 4022 1
1 4022 65
1 4037 1
1 4037 1
1 4037 5
1 4037 2
1 4037 3
1 4037 1
1 4038 22
1 4038 3
1 4038 1
1 4048 2
1 4048 1
1 4048 1
1 4048 4
1 4048 3
1 4048 239
1 4048 1
1 4048 1
1 4048 2
1 4069 2
1 4069 2
1 4073 1
1 4073 1
1 4073 7
1 4073 3
1 4074 7
1 4076 4
1 4079 2
1 4079 1
1 4087 1
1 4087 3
1 4091 2
1 4091 3
1 4091 4
1 4091 1
1 4091 2
1 4111 1
1 4111 1
1 4111 1
1 4113 55
1 4113 1
1 4119 1
1 4119 1
1 4119 6
1 4119 1
1 4124 1
1 4124 1
1 4124 7
1 4124 1
1 4127 1
1 4127 2
1 4134 3
1 4138 37
1 4146 1
1 4146 1
1 4146 8
1 4146 16
1 4146 11
1 4151 1
1 4151 1
1 4151 5
1 4151 7
1 4151 2
1 4152 1
1 4152 88
1 4152 550
1 4152 7
1 4175 1
1 4175 1
1 4175 1
1 4190 6
1 4190 1
1 4190 1
1 4190 1
1 4190 1
1 4195 2
1 4195 1
1 4195 1
1 4195 2
1 4195 1
1 4202 3
1 4202 2
1 4202 1
1 4208 1
1 4208 12
1 4208 26
1 4216 7
1 4216 3
1 4216 1
1 4216 1
1 4216 138
1 4219 12
1 4225 4
1 4225 3
1 4225 1
1 4229 2
1 4229 1
1 4229 378
1 4229 2
1 4230 1
1 4230 37
1 4230 2
1 4230 7
1 4232 1
1 4234 167
1 4234 2
1 4234 179
1 4234 3
1 4237 1
1 4252 2
1 4252 3
1 4252 4
1 4252 3
1 4252 1
1 4253 3
1 4253 1
1 4253 1
1 4254 1
1 4254 154
1 4254 4
1 4254 87
1 4261 3
1 4261 1
1 4270 1
1 4270 1
1 4270 7
1 4293 12
1 4293 5
1 4302 1
1 4302 26
1 4302 3
1 4304 1
1 4304 4
1 4304 3
1 4304 1
1 4304 1
1 4321 12
1 4321 4
1 4321 1
1 4325 1
