node time word
1 839 1
1 839 1
1 860 2
1 860 1
1 867 1
1 871 1
1 871 5
1 873 11
1 873 5
1 878 1
1 878 1
1 883 1
1 883 3
1 887 1
1 887 22
1 887 1
1 893 1
1 893 73
1 894 1
1 894 1
1 894 10
1 894 2
1 895 1
1 896 15
1 897 9
1 901 4
1 901 9
1 901 199
1 901 1
1 901 2
1 901 1
1 905 1
1 905 2
1 905 827
1 905 1
1 930 184
1 930 1
1 932 7
1 932 1
1 932 4
1 934 30
1 934 15
1 934 440
1 939 3
1 939 6
1 939 2
1 940 3
1 940 9
1 940 28
1 947 5
1 947 1
1 947 3
1 947 121
1 947 135
1 947 1
1 947 2
1 947 421
1 949 3
1 949 138
1 949 1
1 950 1
1 950 404
1 950 4
1 967 7
1 967 7
1 967 19
1 967 2
1 967 13
1 970 13
1 970 2
1 970 8
1 970 11
1 978 1
1 978 79
1 978 5
1 978 2
1 980 1
1 980 42
1 980 8
1 980 3
1 996 19
1 996 57
1 996 6
1 996 5
1 996 4
1 996 1
1 996 1
1 1008 1
1 1009 1
1 1009 39
1 1009 15
1 1009 2
1 1020 136
1 1020 2
1 1020 2
1 1020 1
1 1020 5
1 1020 1
1 1020 1
1 1034 8
1 1038 2
1 1038 3
1 1038 1
1 1038 3
1 1041 23
1 1041 14
1 1048 4
1 1048 20
1 1058 10
1 1058 462
1 1058 1
1 1058 7
1 1071 1
1 1071 25
1 1078 57
1 1078 3
1 1080 2
1 1080 1
1 1083 7
1 1083 1
1 1083 1
1 1083 1
1 1083 1
1 1085 27
1 1086 7
1 1086 1
1 1086 17
1 1086 2
1 1086 10
1 1086 5
1 1093 6
1 1093 1
1 1099 1
1 1099 88
1 1121 1
1 1124 10
1 1124 13
1 1124 1
1 1124 16
1 1124 1
1 1124 3
1 1129 190
1 1135 1
1 1135 2
1 1144 2
1 1154 1
1 1154 8
1 1154 3
1 1154 29
1 1162 14
1 1162 9
1 1162 4
1 1165 10
1 1165 1
1 1165 1
1 1165 4
1 1165 1
1 1166 1
1 1172 2
1 1172 5
1 1172 2
1 1172 1
1 1174 1
1 1174 1
1 1174 2
1 1187 35
1 1187 1
1 1194 474
1 1194 1
1 1194 99
1 1194 1
1 1194 2
1 1194 3
1 1209 21
1 1209 6
1 1209 1
1 1209 130
1 1209 2
1 1212 10
1 1212 1
1 1212 1
1 1216 1
1 1216 1
1 1216 2
1 1216 1
1 1217 8
1 1217 1
1 1217 1
1 1217 2
1 1217 3
1 1217 1
1 1220 10
1 1231 3
1 1232 1
1 1232 1
1 1232 141
1 1232 2
1 1232 319
1 1238 1
1 1240 7
1 1240 1
1 1240 3
1 1243 1
1 1246 1
1 1246 1
1 1252 3
1 1252 3
1 1252 44
1 1252 1
1 1253 13
1 1253 1
1 1253 1
1 1253 1
1 1256 1
1 1266 1
1 1266 2
1 1268 7
1 1268 1
1 1268 3
1 1279 3
1 1279 8
1 1279 2
1 1285 11
1 1285 1
1 1285 28
1 1285 1
1 1285 1
1 1285 6
1 1285 5
1 1289 1
1 1289 13
1 1289 3
1 1289 1
1 1289 1
1 1291 3
1 1291 177
1 1291 2
1 1291 1
1 1292 16
1 1292 1
1 1292 1
1 1296 1
1 1296 3
1 1296 1
1 1296 1
1 1304 1
1 1304 91
1 1304 2
1 1304 1
1 1304 35
1 1318 1
1 1318 6
1 1318 1
1 1327 1
1 1327 14
1 1327 1
1 1329 1
1 1329 1
1 1329 1
1 1329 1
1 1335 1
1 1335 1
1 1342 1
1 1342 6
1 1342 1
1 1346 11
1 1346 3
1 1346 1
1 1346 1
1 1355 1
1 1355 79
1 1355 4
1 1355 3
1 1355 8
1 1360 230
1 1360 1
1 1368 1
1 1368 4
1 1368 73
1 1368 9
1 1368 2
1 1368 1
1 1374 2
1 1374 2
1 1374 2
1 1374 3
1 1378 1
1 1378 99
1 1378 2
1 1378 169
1 1378 23
1 1379 14
1 1384 6
1 1384 26
1 1391 1
1 1391 1
1 1391 7
1 1391 30
1 1396 74
1 1396 1
1 1396 5
1 1396 2
1 1396 2
1 1407 4
1 1407 3
1 1407 93
1 1407 1
1 1407 2
1 1407 81
1 1408 4
1 1408 5
1 1408 2
1 1408 2
1 1408 13
1 1421 1
1 1421 12
1 1425 2
1 1425 1
1 1425 97
1 1431 1
1 1431 9
1 1440 1
1 1440 6
1 1440 183
1 1440 1
1 1440 8
1 1440 37
1 1446 4
1 1446 17
1 1447 2
1 1447 497
1 1447 1
1 1450 1
1 1450 5
1 1450 1
1 1455 3
1 1455 1
1 1459 1
1 1459 2
1 1473 1
1 1473 2
1 1473 8
1 1473 1
1 1475 1
1 1475 1
1 1475 1
1 1478 1
1 1478 20
1 1478 4
1 1478 1
1 1481 6
1 1481 1
1 1481 1
1 1484 1
1 1484 1
1 1484 3
1 1484 1
1 1485 1
1 1488 81
1 1488 2
1 1488 1
1 1489 1
1 1489 7
1 1489 22
1 1496 2
1 1496 2
1 1496 2
1 1498 102
1 1498 4
1 1498 2
1 1498 1
1 1503 15
1 1503 2
1 1520 1
1 1520 12
1 1520 322
1 1523 1
1 1524 309
1 1524 1
1 1524 1
1 1524 1
1 1529 2
1 1531 32
1 1531 1
1 1531 3
1 1531 1
1 1534 2
1 1534 3
1 1534 2
1 1534 2
1 1534 8
1 1544 1
1 1544 1
1 1544 1
1 1544 287
1 1544 2
1 1544 1
1 1544 2
1 1545 10
1 1545 2
1 1545 14
1 1552 2
1 1552 2
1 1552 2
1 1552 12
1 1552 1
1 1552 171
1 1558 1
1 1558 1
1 1558 1
1 1558 3
1 1561 1
1 1561 1
1 1561 1
1 1561 197
1 1578 1
1 1578 1
1 1583 4
1 1588 3
1 1588 7
1 1588 1
1 1590 2
1 1590 1
1 1590 1
1 1592 4
1 1608 1
1 1608 83
1 1608 1
1 1608 2
1 1608 2
1 1608 1
1 1618 1
1 1628 6
1 1628 214
1 1628 5
1 1628 14
1 1640 16
1 1645 5
1 1645 1
1 1645 1
1 1645 3
1 1645 1
1 1658 2
1 1658 12
1 1658 3
1 1658 1
1 1658 1
1 1658 2
1 1659 170
1 1662 17
1 1662 5
1 1662 4
1 1662 1
1 1662 3
1 1664 8
1 1664 2
1 1664 1
1 1666 3
1 1666 10
1 1671 1
1 1671 1
1 1671 1
1 1671 3
1 1672 7
1 1674 1
1 1674 23
1 1674 3
1 1674 1
1 1674 2
1 1674 1
1 1682 2
1 1682 1
1 1682 2
1 1683 2
1 1683 2
1 1683 2
1 1687 9
1 1687 6
1 1692 1
1 1695 12
1 1708 1
1 1708 3
1 1708 1
1 1708 7
1 1715 8
1 1715 1
1 1715 1
1 1715 2
1 1732 2
1 1732 2
1 1733 86
1 1733 1
1 1733 8
1 1733 1
1 1733 3
1 1749 1
1 1749 1
1 1749 1
1 1749 1
1 1749 4
1 1757 2
1 1757 3
1 1757 1
1 1757 8
1 1757 5
1 1758 24
1 1758 2
1 1758 1
1 1758 5
1 1759 2
1 1759 34
1 1759 1
1 1773 6
1 1773 1
1 1773 1
1 1773 13
1 1776 10
1 1785 1
1 1785 5
1 1785 170
1 1785 2
1 1789 51
1 1789 20
1 1789 73
1 1791 1
1 1791 254
1 1793 1
1 1793 1
1 1793 2
1 1794 2
1 1794 3
1 1794 489
1 1794 9
1 1794 1
1 1794 29
1 1796 1
1 1796 13
1 1796 1
1 1796 1
1 1797 6
1 1797 1
1 1797 4
1 1797 6
1 1804 1
1 1804 3
1 1810 45
1 1810 2
1 1810 20
1 1810 34
1 1810 1
1 1810 14
1 1810 34
1 1818 1
1 1818 20
1 1818 308
1 1818 1
1 1825 18
1 1826 59
1 1826 11
1 1826 5
1 1826 2
1 1826 4
1 1826 1
1 1826 2
1 1828 1
1 1833 15
1 1833 1
1 1833 1
1 1835 1
1 1835 2
1 1835 2
1 1843 1
1 1843 1
1 1843 1
1 1847 12
1 1847 5
1 1847 1
1 1847 4
1 1847 1
1 1848 2
1 1848 5
1 1848 1
1 1848 1
1 1848 2
1 1850 15
1 1857 1
1 1860 5
1 1873 5
1 1873 49
1 1873 11
1 1886 3
1 1886 12
1 1886 1
1 1886 14
1 1886 170
1 1886 18
1 1892 1
1 1892 3
1 1896 3
1 1896 12
1 1898 2
1 1898 9
1 1902 2
1 1902 2
1 1902 7
1 1904 1
1 1904 2
1 1904 2
1 1904 1
1 1906 2
1 1906 4
1 1906 22
1 1906 2
1 1906 1
1 1910 6
1 1911 2
1 1911 6
1 1913 4
1 1918 116
1 1918 3
1 1920 120
1 1920 1
1 1920 1
1 1920 2
1 1923 1
1 1923 3
1 1923 1
1 1926 14
1 1926 4
1 1926 62
1 1932 463
1 1934 1
1 1934 110
1 1934 7
1 1941 1
1 1941 1
1 1941 2
1 1944 95
1 1953 1
1 1953 1
1 1953 1
1 1953 1
1 1956 2
1 1956 2
1 1956 1
1 1956 7
1 1956 1
1 1963 1
1 1963 1
1 1963 1
1 1963 1
1 1964 8
1 1964 1
1 1964 1
1 1964 3
1 1966 4
1 1966 6
1 1967 3
1 1967 1
1 1972 5
1 1972 2
1 1972 1
1 1972 522
1 1975 1
1 1975 2
1 1975 3
1 1975 1
1 1975 3
1 1975 5
1 1975 2
1 1982 1
1 1982 99
1 1983 5
1 1983 56
1 1983 3
1 1983 1
1 2003 1
1 2003 2
1 2011 222
1 2011 4
1 2011 37
1 2011 2
1 2015 1
1 2015 1
1 2015 2
1 2015 1
1 2015 1
1 2018 1
1 2030 551
1 2030 1
1 2030 16
1 2030 1
1 2030 39
1 2030 3
1 2050 2
1 2050 63
1 2050 3
1 2050 9
1 2057 12
1 2057 26
1 2057 1
1 2057 742
1 2057 6
1 2057 8
1 2068 28
1 2068 2
1 2068 18
1 2068 79
1 2069 3
1 2069 1
1 2069 3
1 2069 2
1 2070 3
1 2077 323
1 2077 2
1 2077 1
1 2078 4
1 2078 3
1 2078 1
1 2091 2
1 2091 2
1 2091 31
1 2099 2
1 2099 1
1 2099 10
1 2099 1
1 2120 1
1 2120 6
1 2120 1
1 2138 1
1 2138 5
1 2143 3
1 2143 1
1 2143 4
1 2143 1
1 2143 143
1 2145 1
1 2149 3
1 2149 1
1 2151 4
1 2151 1
1 2151 1
1 2151 2
1 2151 9
1 2156 1
1 2167 3
1 2167 1
1 2167 7
1 2167 1
1 2175 2
1 2176 1
1 2176 1
1 2176 1
1 2177 25
1 2177 6
1 2177 9
1 2177 2
1 2180 392
1 2180 1
1 2180 1
1 2180 2
1 2182 2
1 2182 12
1 2182 5
1 2182 3
1 2184 41
1 2184 4
1 2184 2
1 2185 6
1 2185 1
1 2185 1
1 2186 1
1 2186 12
1 2186 1
1 2186 7
1 2186 1
1 2187 32
1 2187 2
1 2187 1
1 2188 3
1 2188 2
1 2188 4
1 2191 1
1 2191 6
1 2191 9
1 2198 1
1 2198 1
1 2198 1
1 2198 6
1 2200 1
1 2200 1
1 2206 593
1 2206 1
1 2206 49
1 2216 1
1 2216 7
1 2216 1
1 2216 32
1 2216 1
1 2219 1
1 2227 1
1 2227 2
1 2227 6
1 2247 1
1 2247 2
1 2247 11
1 2247 4
1 2247 13
1 2254 343
1 2254 1
1 2257 1
1 2257 4
1 2257 2
1 2271 2
1 2271 7
1 2271 5
1 2271 2
1 2271 1
1 2276 2
1 2278 43
1 2278 56
1 2281 19
1 2281 1
1 2281 470
1 2281 4
1 2285 1
1 2285 4
1 2293 8
1 2293 1
1 2293 2
1 2307 2
1 2307 1
1 2307 1
1 2307 4
1 2307 16
1 2307 9
1 2307 1
1 2307 3
1 2312 84
1 2312 1
1 2319 312
1 2319 6
1 2331 20
1 2331 1
1 2331 1
1 2331 29
1 2331 1
1 2331 242
1 2331 8
1 2340 1
1 2340 2
1 2340 1
1 2356 5
1 2356 18
1 2356 359
1 2356 2
1 2356 16
1 2356 134
1 2360 1
1 2360 2
1 2366 1
1 2366 3
1 2368 1
1 2368 398
1 2368 5
1 2375 1
1 2382 1
1 2382 1
1 2386 1
1 2386 1
1 2386 1
1 2386 1
1 2390 1
1 2390 2
1 2390 1
1 2392 66
1 2396 3
1 2396 332
1 2396 1
1 2399 4
1 2399 1
1 2399 1
1 2399 39
1 2404 1
1 2404 26
1 2404 1
1 2412 1
1 2412 6
1 2412 4
1 2412 22
1 2418 1
1 2418 3
1 2418 23
1 2418 1
1 2422 1
1 2422 3
1 2422 8
1 2422 4
1 2422 3
1 2422 2
1 2430 8
1 2430 2
1 2430 1
1 2430 103
1 2430 28
1 2430 7
1 2430 1
1 2432 1
1 2432 1
1 2432 5
1 2438 1
1 2438 1
1 2438 1
1 2440 6
1 2441 1
1 2441 28
1 2441 1
1 2441 1
1 2441 1
1 2441 3
1 2442 4
1 2442 42
1 2442 7
1 2442 4
1 2449 7
1 2449 4
1 2449 5
1 2457 1
1 2460 14
1 2460 164
1 2467 608
1 2467 4
1 2467 1
1 2469 2
1 2469 81
1 2469 41
1 2469 1
1 2469 1
1 2472 83
1 2472 1
1 2472 1
1 2488 15
1 2488 3
1 2488 1
1 2488 1
1 2488 3
1 2488 2
1 2492 1
1 2495 2
1 2495 1
1 2505 1
1 2510 2
1 2510 5
1 2515 17
1 2515 1
1 2515 2
1 2519 70
1 2519 1
1 2519 3
1 2533 8
1 2533 6
1 2533 1
1 2533 1
1 2534 3
1 2534 5
1 2534 5
1 2552 3
1 2552 5
1 2553 1
1 2553 1
1 2553 1
1 2553 7
1 2558 1
1 2558 3
1 2558 4
1 2558 4
1 2570 1
1 2570 1
1 2570 2
1 2570 1
1 2574 10
1 2575 1
1 2575 5
1 2575 2
1 2575 1
1 2575 1
1 2575 2
1 2575 75
1 2575 1
1 2579 22
1 2579 2
1 2579 1
1 2581 89
1 2581 2
1 2581 36
1 2581 119
1 2581 1
1 2585 1
1 2585 2
1 2591 8
1 2591 1
1 2591 1
1 2591 2
1 2594 27
1 2597 1
1 2597 4
1 2609 1
1 2612 2
1 2612 1
1 2612 3
1 2617 2
1 2617 4
1 2617 91
1 2641 1
1 2641 1
1 2641 1
1 2641 1
1 2641 2
1 2641 2
1 2641 14
1 2641 1
1 2641 6
1 2646 3
1 2646 4
1 2646 1
1 2647 1
1 2647 38
1 2666 1
1 2666 1
1 2667 12
1 2667 138
1 2667 3
1 2667 27
1 2670 31
1 2682 1
1 2682 1
1 2682 2
1 2682 1
1 2688 4
1 2688 2
1 2688 36
1 2688 1
1 2708 1
1 2708 1
1 2710 2
1 2710 42
1 2710 1
1 2715 2
1 2715 92
1 2715 1
1 2715 1
1 2729 59
1 2729 5
1 2734 2
1 2736 5
1 2736 1
1 2736 1
1 2736 3
1 2740 6
1 2740 44
1 2740 22
1 2740 1
1 2740 6
1 2740 2
1 2742 2
1 2742 3
1 2742 1
1 2742 34
1 2742 1
1 2744 65
1 2744 2
1 2753 2
1 2753 1
1 2753 6
1 2760 8
1 2760 3
1 2760 44
1 2769 1
1 2769 100
1 2769 1
1 2769 1
1 2786 1
1 2786 216
1 2786 2
1 2790 3
1 2790 63
1 2791 2
1 2791 2
1 2791 2
1 2805 3
1 2805 13
1 2805 29
1 2807 3
1 2807 19
1 2807 21
1 2807 3
1 2807 2
1 2807 58
1 2807 1
1 2812 43
1 2812 1
1 2812 1
1 2812 5
1 2812 1
1 2812 1
1 2815 148
1 2815 2
1 2815 1
1 2820 1
1 2820 1
1 2837 592
1 2837 1
1 2837 6
1 2837 1
1 2837 1
1 2837 1
1 2837 1
1 2840 6
1 2840 15
1 2840 1
1 2840 1
1 2840 31
1 2844 20
1 2844 3
1 2844 1
1 2844 4
1 2847 1
1 2862 1
1 2862 11
1 2862 1
1 2872 3
1 2872 1
1 2872 83
1 2872 36
1 2880 1
1 2880 6
1 2880 1
1 2884 9
1 2884 2
1 2886 1
1 2886 123
1 2886 1
1 2886 1
1 2886 1
1 2886 1
1 2890 2
1 2890 1
1 2896 1
1 2896 1
1 2896 15
1 2896 6
1 2900 28
1 2909 2
1 2909 129
1 2909 1
1 2909 3
1 2909 139
1 2921 2
1 2921 8
1 2922 2
1 2922 1
1 2922 1
1 2922 12
1 2922 103
1 2923 11
1 2923 1
1 2923 3
1 2924 1
1 2924 1
1 2926 1
1 2926 61
1 2926 29
1 2926 20
1 2926 1
1 2934 1
1 2934 1
1 2934 1
1 2941 2
1 2941 1
1 2944 12
1 2944 2
1 2955 3
1 2955 204
1 2958 1
1 2958 2
1 2961 3
1 2961 1
1 2961 1
1 2967 1
1 2985 1
1 2985 5
1 2992 10
1 2992 4
1 2992 1
1 2992 3
1 2992 2
1 2993 1
1 2994 2
1 2994 16
1 2994 1
1 2998 20
1 2998 1
1 2998 1
1 3009 19
1 3009 1
1 3009 1
1 3010 1
1 3010 4
1 3011 1
1 3012 9
1 3017 13
1 3022 1
1 3022 3
1 3022 65
1 3022 2
1 3040 1
1 3040 5
1 3041 11
1 3041 3
1 3041 3
1 3041 14
1 3042 3
1 3042 25
1 3051 2
1 3051 5
1 3051 15
1 3052 1
1 3052 11
1 3052 2
1 3052 559
1 3052 1
1 3054 6
1 3054 1
1 3055 1
1 3055 3
1 3056 36
1 3058 1
1 3058 1
1 3058 1
1 3058 19
1 3063 4
1 3063 10
1 3063 2
1 3065 45
1 3065 1
1 3066 1
1 3066 5
1 3066 1
1 3066 1
1 3068 5
1 3068 5
1 3068 2
1 3068 39
1 3068 1
1 3073 9
1 3073 1
1 3076 1
1 3076 256
1 3076 1
1 3076 1
1 3079 391
1 3079 1
1 3091 1
1 3091 2
1 3091 8
1 3091 4
1 3091 56
1 3092 3
1 3092 1
1 3092 3
1 3092 2
1 3097 1
1 3100 4
1 3100 44
1 3100 1
1 3100 1
1 3104 41
1 3104 3
1 3104 1
1 3104 2
1 3104 1
1 3105 34
1 3116 1
1 3116 2
1 3116 1
1 3116 1
1 3117 6
1 3117 1
1 3125 4
1 3125 3
1 3125 1
1 3125 134
1 3125 1
1 3125 4
1 3128 4
1 3128 1
1 3136 1
1 3142 1
1 3142 16
1 3147 1
1 3147 1
1 3147 4
1 3153 37
1 3161 3
1 3161 4
1 3164 9
1 3164 34
1 3164 1
1 3164 1
1 3164 7
1 3164 234
1 3164 9
1 3173 5
1 3173 1
1 3173 2
1 3173 6
1 3173 1
1 3173 1
1 3178 3
1 3178 1
1 3178 3
1 3178 1
1 3187 1
1 3187 3
1 3187 2
1 3187 2
1 3193 3
1 3193 16
1 3193 1
1 3193 26
1 3205 1
1 3205 1
1 3205 6
1 3205 1
1 3216 8
1 3216 5
1 3218 1
1 3218 3
1 3237 16
1 3237 1
1 3266 3
1 3266 2
1 3266 1
1 3266 1
1 3266 3
1 3269 18
1 3269 2
1 3276 2
1 3276 1
1 3276 2
1 3276 1
1 3276 3
1 3276 13
1 3281 2
1 3281 1
1 3291 68
1 3291 1
1 3300 1
1 3300 1
1 3300 1
1 3300 1
1 3300 88
1 3305 1
1 3305 4
1 3305 5
1 3305 1
1 3309 1
1 3309 11
1 3309 1
1 3309 5
1 3314 1
1 3314 1
1 3314 8
1 3314 4
1 3324 19
1 3324 1
1 3328 1
1 3328 1
1 3328 13
1 3328 4
1 3328 4
1 3328 4
1 3328 122
1 3328 2
1 3329 5
1 3329 1
1 3335 11
1 3338 1
1 3338 436
1 3338 1
1 3338 3
1 3338 775
1 3338 67
1 3349 1
1 3349 5
1 3357 1
1 3357 1
1 3357 6
1 3360 2
1 3361 25
1 3361 2
1 3370 3
1 3370 3
1 3370 6
1 3370 4
1 3370 3
1 3377 6
1 3378 5
1 3378 2
1 3378 2
1 3378 117
1 3387 4
1 3387 1
1 3387 1
1 3387 6
1 3387 2
1 3387 1
1 3391 1
1 3391 1
1 3391 66
1 3391 1
1 3391 38
1 3391 1
1 3391 1
1 3399 2
1 3400 11
1 3400 3
1 3400 45
1 3400 2
1 3400 1
1 3412 1
1 3412 1
1 3412 1
1 3412 3
1 3446 2
1 3446 85
1 3446 6
1 3446 20
1 3449 9
1 3449 2
1 3449 2
1 3453 9
1 3453 7
1 3453 1
1 3453 8
1 3453 28
1 3453 7
1 3464 3
1 3475 725
1 3475 65
1 3475 1
1 3475 1
1 3475 1
1 3475 1
1 3485 3
1 3485 14
1 3485 1
1 3485 6
1 3486 1
1 3493 1
1 3493 7
1 3493 5
1 3493 2
1 3493 334
1 3493 4
1 3493 1
1 3493 2
1 3493 15
1 3493 2
1 3502 8
1 3502 3
1 3502 1
1 3503 137
1 3503 1
1 3503 1
1 3518 2
1 3518 1
1 3518 23
1 3518 802
1 3518 1
1 3519 220
1 3519 1
1 3519 8
1 3519 44
1 3519 10
1 3524 1
1 3530 1
1 3535 2
1 3541 1
1 3541 22
1 3541 1
1 3548 1
1 3548 1
1 3563 26
1 3563 7
1 3563 1
1 3564 1
1 3564 1
1 3564 1
1 3567 7
1 3569 2
1 3569 1
1 3577 1
1 3577 1
1 3577 1
1 3581 18
1 3581 2
1 3581 1
1 3581 1
1 3586 4
1 3586 2
1 3588 2
1 3592 2
1 3592 17
1 3592 4
1 3592 12
1 3605 5
1 3605 2
1 3605 4
1 3605 603
1 3605 5
1 3606 1
1 3606 1
1 3606 3
1 3606 2
1 3606 1
1 3611 1
1 3611 3
1 3611 1
1 3613 1
1 3618 17
1 3618 1
1 3618 1
1 3618 63
1 3618 13
1 3629 26
1 3638 15
1 3638 4
1 3638 3
1 3640 2
1 3640 1
1 3640 79
1 3640 1
1 3640 359
1 3640 2
1 3643 1
1 3643 6
1 3643 1
1 3647 2
1 3647 38
1 3647 67
1 3647 4
1 3648 1
1 3648 1
1 3648 2
1 3655 12
1 3658 22
1 3658 1
1 3658 1
1 3658 2
1 3665 6
1 3665 1
1 3676 2
1 3676 5
1 3676 5
1 3676 3
1 3676 7
1 3686 4
1 3686 9
1 3686 4
1 3686 7
1 3686 5
1 3688 5
1 3688 1
1 3715 2
1 3715 1
1 3716 1
1 3716 1
1 3716 3
1 3716 1
1 3716 1
1 3723 1
1 3723 1
1 3723 1
1 3723 6
1 3723 1
1 3725 20
1 3725 23
1 3725 26
1 3727 1
1 3727 6
1 3730 2
1 3730 3
1 3730 28
1 3730 51
1 3730 1
1 3757 5
1 3757 1
1 3774 2
1 3774 7
1 3774 1
1 3774 1
1 3801 6
1 3801 1
1 3801 1
1 3801 1
1 3801 1
1 3801 1
1 3801 1
1 3802 3
1 3802 65
1 3802 1
1 3802 1
1 3810 1
1 3810 3
1 3810 2
1 3823 484
1 3823 2
1 3823 9
1 3823 3
1 3823 1
1 3823 10
1 3829 4
1 3829 1
1 3829 1
1 3837 65
1 3837 7
1 3837 4
1 3837 7
1 3840 1
1 3840 4
1 3840 1
1 3840 2
1 3854 1
1 3854 1
1 3854 18
1 3854 2
1 3856 64
1 3856 162
1 3856 104
1 3856 1
1 3873 2
1 3874 1
1 3874 1
1 3877 14
1 3877 1
1 3882 7
1 3882 23
1 3883 2
1 3900 1
1 3900 8
1 3901 2
1 3901 1
1 3901 4
1 3901 5
