3.271717004,3.341193378,3.401370637,3.43192267,3.453104867
3.260046387,3.328029292,3.372156789,3.379160196,3.372735865
3.230968854,3.302727945,3.337795005,3.320782287,3.286507107
3.167032415,3.251427315,3.282321715,3.238637408,3.164196189
3.024748442,3.128957625,3.130838995,3.0217324,2.877762678
2.83780218,2.919651767,2.833113625,2.61904899,2.399480794
1.295526064,1.079769721,0.733760218,0.558262153,0.435550728
0.168110578,0.115534961,0.06499692,0.045889322,0.036763857
0.065004587,0.035140505,0.018942902,0.013672736,0.01084516
