3.271956105,3.341041739,3.377813608,3.401306608,3.418545387,3.432406497,3.443563332,3.453797699,3.460680256,3.468434534
3.268833313,3.335978165,3.367952856,3.38772291,3.399756366,3.407461922,3.412417843,3.414989839,3.41684675,3.417120376
3.260550142,3.328155033,3.355709684,3.370679893,3.376531798,3.377957119,3.375193863,3.370168347,3.363811196,3.356496405
3.247630174,3.31373645,3.340356344,3.349776895,3.347774565,3.340341949,3.328361253,3.31450962,3.299015326,3.280800034
3.224979539,3.293998094,3.31671343,3.319720154,3.30917652,3.290771682,3.267641022,3.242071898,3.21537623,3.186617656
3.189470807,3.262104891,3.282959294,3.275504087,3.25443985,3.221516963,3.183887168,3.143364488,3.102615814,3.060166622
3.130880718,3.210084707,3.222679857,3.205644609,3.167260832,3.117230316,3.061092294,3.000597129,2.942003046,2.88368909
3.030466945,3.117879328,3.119401282,3.081898246,3.017618258,2.940944475,2.858335904,2.774245738,2.694272746,2.619486718
2.845725519,2.92707573,2.902686503,2.830346597,2.723757145,2.608558295,2.490881139,2.382874089,2.281118789,2.18544071
2.421882635,2.471835855,2.359487115,2.208719885,2.041519046,1.887661227,1.746469726,1.625702666,1.520339887,1.428027716
0.907231055,0.757147535,0.606384541,0.493611559,0.413412931,0.359648755,0.319939033,0.282622928,0.256338814,0.234889032
0.258663997,0.182483678,0.128356996,0.107832999,0.088068158,0.074032821,0.062052935,0.058052723,0.049464923,0.046931856
0.143166195,0.098606625,0.05179647,0.054850285,0.044022979,0.037952268,0.03385767,0.03223689,0.025887512,0
