user time word
0 146943 1
0 146943 1
0 146943 1
0 149000 2
0 149000 1
0 149000 793
0 149000 71
0 150589 8
0 150589 2
0 150589 1
0 151659 1
0 151659 1
0 151659 2
0 154008 1
0 154008 69
0 158224 2
0 158224 1
0 161213 3
0 161213 1
0 161952 2
0 161952 5
0 161952 108
0 161952 3
0 161952 1
0 161952 10
0 163278 1
0 163278 2
0 163278 26
0 164340 1
0 164340 1
0 165689 2
0 172874 2
0 173104 1
0 173104 2
0 173104 1
0 173104 3
0 173104 2
0 177007 1
0 177007 1
0 177007 18
0 178605 3
0 178605 7
0 178605 7
0 178986 2
0 181560 1
0 181560 2
0 182965 4
0 182965 73
0 182965 1
0 182965 1
0 182965 46
0 186914 1
0 186914 1
0 186914 1
0 187785 1
0 188910 32
0 188910 2
0 188910 23
0 188910 2
0 188910 1
0 190173 2
0 194272 2
0 194272 6
0 194272 1
0 194272 1
0 194272 1
0 194595 1
0 194595 1
0 194595 11
0 198168 2
0 198168 1
0 202217 1
0 202217 1
0 202217 21
0 202217 1
0 202562 1
0 203702 8
0 203702 3
0 203702 2
0 203702 1
0 203702 3
0 203702 107
0 205131 40
0 205131 23
0 205515 1
0 205730 16
0 205730 1
0 206316 1
0 206316 1
0 206316 1
0 206316 1
0 209850 79
0 209850 4
0 209850 1
0 209850 2
0 209850 1
0 211735 1
0 211735 1
0 211735 3
0 211735 1
0 212400 1
0 212998 3
0 213430 26
0 213430 3
0 213430 8
0 216774 244
0 216774 1
0 216774 43
0 216774 1
0 216774 103
0 216774 1
0 216774 6
0 217524 44
0 217524 1
0 219727 1
0 219727 1
0 221540 1
0 221540 2
0 221540 1
0 221540 1
0 228202 1
0 228316 1
0 228316 1
0 228316 1
0 228331 5
0 228331 1
0 228331 2
0 228953 1
0 228953 1
0 239399 3
0 239399 8
0 239399 3
0 239399 325
0 242333 1
0 242333 3
0 242347 1
0 242347 2
0 243411 1
0 243411 1
0 244202 1
0 244202 3
0 244202 8
0 248398 2
0 248398 1
0 248595 285
0 248595 6
0 253475 1
0 253475 15
0 253475 571
0 253475 1
0 253475 1
0 253475 1
0 253475 24
0 255186 1
0 255686 1
0 255686 13
0 255686 1
0 259407 3
0 259407 1
0 259407 2
0 259407 2
0 260590 5
0 260590 2
0 262884 3
0 262884 1
0 262938 4
0 262938 2
0 262938 4
0 262938 1
0 263543 2
0 263543 1
0 263543 2
0 263543 1
0 263543 2
0 267887 1
0 267887 3
0 267887 3
0 267887 1
0 271697 1
0 271697 7
0 271697 2
0 271697 2
0 271697 2
0 271697 1
0 274078 1
0 274078 1
0 274078 1
0 274078 1
0 279333 1
0 279333 1
0 279333 1
0 284159 1
0 285423 1
0 285423 9
0 285423 1
0 285423 1
0 287330 1
0 293926 1
0 293926 1
0 293926 2
0 294056 2
0 294056 2
0 294056 10
0 300589 2
0 301019 1
0 301019 1
0 301019 2
0 301019 2
0 301019 1
0 301019 1
0 301019 1
0 301019 1
0 301019 1
0 304902 1
0 305617 1
0 305617 3
0 306736 1
0 306736 1
0 306736 1
0 307153 1
0 307153 1
0 307153 2
0 308656 62
0 308897 10
0 308897 14
0 311389 1
0 311389 1
0 311389 1
0 311389 1
0 316435 2
0 316435 1
0 316435 1
0 318589 1
0 318589 2
0 318589 1
0 321122 2
0 321122 2
0 321122 1
0 321233 63
0 321233 5
0 321233 1
0 321233 1
0 321233 3
0 321894 80
0 321894 2
0 321894 1
0 323141 1
0 326536 1
0 326536 1
0 326536 3
0 326536 3
0 326827 5
0 326827 6
0 326965 2
0 326965 2
0 326965 1
0 328338 3
0 328338 1
0 330310 210
0 330310 8
0 331321 2
0 331321 1
0 331321 1
0 331321 6
0 331321 7
0 331321 1
0 331321 2
0 331321 1
0 331645 5
0 331645 21
0 332256 1
0 332256 13
0 333256 3
0 333256 1
0 333256 1
0 338047 7
0 338047 1
0 338047 1
0 338047 2
0 338508 1
0 338508 1
0 343530 1
0 351264 5
0 351264 2
0 351264 16
0 351264 2
0 351264 1
0 353164 1
0 353164 13
0 353164 1
0 353164 3
0 353164 1
0 353164 1
0 353164 1
0 353164 1
0 354142 1
0 354627 7
0 355528 1
0 357349 17
0 357349 2
0 357349 2
0 359026 1
0 359026 1
0 359026 1
0 359026 2
0 359026 1
0 359026 1
0 366184 21
0 366184 1
0 366184 1
0 366184 1
0 366184 2
0 375055 1
0 375055 1
0 375055 1
0 376572 1
0 377136 1
0 377136 1
0 377136 1
0 377680 1
0 377680 1
0 377680 1
0 377680 1
0 381741 9
0 381741 1
0 381741 1
0 381741 1
0 381741 330
0 381741 1
0 385346 2
0 385346 1
0 395474 5
0 395474 2
0 398292 8
0 398433 116
0 398433 825
0 398433 1
0 398433 2
0 400420 1
0 404152 5
0 404152 1
0 407533 8
0 407533 1
0 407533 5
0 408999 39
0 408999 3
0 408999 1
0 410807 4
0 410807 1
0 410807 1
0 410807 1
0 412970 6
0 412970 1
0 413667 1
0 413667 2
0 413667 25
0 415420 1
0 419810 1
0 420046 1
0 420046 12
0 420046 3
0 420046 1
0 420046 2
0 425735 1
0 425735 86
0 425735 2
0 426957 3
0 426957 2
0 426957 3
0 426957 1
0 429343 244
0 429343 1
0 429343 1
0 429343 1
0 429343 1
0 429343 1
0 429343 1
0 430060 1
0 430060 4
0 430060 1
0 430060 3
0 430060 1
0 430060 3
0 430060 7
0 430060 1
0 432643 1
0 432643 1
0 432660 6
0 432660 1
0 432832 13
0 432832 1
0 435546 8
0 435546 1
0 435546 1
0 435546 1
0 435546 3
0 435546 2
0 435546 1
0 435546 2
0 436834 2
0 436834 23
0 436834 62
0 436834 5
0 439275 1
0 439275 1
0 440643 2
0 440825 1
0 440825 1
0 450439 1
0 450439 77
0 450439 1
0 450439 1
0 450439 5
0 450439 20
0 450559 1
0 450559 1
0 451679 1
0 451679 2
0 451679 214
0 451679 1
0 451679 903
0 458036 1
0 458036 1
0 458036 7
0 458036 1
0 458036 1
0 464006 1
0 465556 2
0 465556 1
0 465556 2
0 471076 2
0 471076 1
0 471076 2
0 479639 3
0 479639 3
0 479639 4
0 479639 1
0 484457 1
0 484457 5
0 484457 1
0 484457 1
0 487031 1
0 487031 2
0 487316 1
0 487316 1
0 487316 1
0 489777 1
0 489777 1
0 489777 1
0 489777 1
0 489777 1
0 489777 1
0 491352 1
0 495329 1
0 495329 2
0 495329 1
0 495329 1
0 495329 3
0 495329 1
0 495329 4
0 495525 1
0 495525 1
0 495525 1
0 496924 11
0 496924 1
0 501349 108
0 501349 3
0 501349 2
0 503252 1
0 503289 2
0 506609 1
0 506609 1
0 506609 1
0 506609 1
0 509603 44
0 509603 1
0 509603 1
0 509603 8
0 511593 4
0 511593 1
0 511593 4
0 511593 2
0 511593 2
0 513177 1
0 513177 1
0 513177 4
0 514141 2
0 514141 1
0 514639 40
0 514639 4
0 515199 2
0 515565 2
0 515565 1
0 515565 1
0 518129 1
0 518129 3
0 518129 1
0 523400 2
0 523400 21
0 523400 1
0 523400 1
0 526274 5
0 526274 1
0 526274 48
0 535605 5
0 535605 2
0 535605 1
0 535605 20
0 535605 2
0 536698 2
0 536698 2
0 539086 3
0 539086 1
0 539086 1
0 539086 1
0 539086 1
0 539086 4
0 539086 16
0 540451 6
0 540451 3
0 540451 2
0 540451 1
0 547651 1
0 547651 1
0 551403 32
0 551403 1
0 551403 6
0 552282 2
0 552282 3
0 552282 1
0 552944 1
0 552944 1
0 552944 1
0 554583 32
0 554583 13
0 554583 1
0 554583 1
0 554583 2
0 554583 57
0 554583 1
0 557734 1
0 557734 1
0 557734 1
0 557734 2
0 557734 3
0 557734 1
0 557734 47
0 559753 1
0 561828 1
0 562207 1
0 562207 1
0 562207 1
0 562207 4
0 562207 1
0 572428 2
0 572428 1
0 572428 1
0 573818 2
0 575010 2
0 575010 21
0 575010 1
0 575010 1
0 575010 1
0 575167 2
0 575167 10
0 575167 1
0 575167 2
0 575511 1
0 575511 1
0 578617 3
0 580137 1
0 580137 2
0 580137 1
0 580137 1
0 580137 91
0 580180 1
0 580180 9
0 580180 1
0 580180 1
0 590342 2
0 590342 1
0 590342 104
0 592101 409
0 592101 2
0 592101 1
0 592629 1
0 594353 8
0 594353 2
0 594353 1
0 594353 4
0 594353 6
0 599347 2
0 599347 1
0 599877 4
0 602071 1
0 602071 1
0 602071 2
0 602269 1
0 602269 1
0 602269 1
0 602269 1
0 603586 1
0 603586 764
0 603586 1
0 603586 1
0 604785 2
0 604785 1
0 607400 1
0 607636 1
0 607636 1
0 607636 3
0 613909 1
0 613909 3
0 613909 10
0 613909 2
0 615780 1
0 615780 1
0 616955 31
0 616955 1
0 616955 1
0 619643 1
0 619643 1
0 619643 1
0 619643 1
0 619643 1
0 619643 1
0 620664 1
0 620664 2
0 620664 1
0 625970 8
0 625970 1
0 625970 3
0 625970 3
0 625970 1
0 629438 1
0 631505 2
0 632013 1
0 632013 1
0 632785 18
0 632785 1
0 634189 2
0 634189 1
0 634189 3
0 634255 36
0 634255 1
0 635013 3
0 635013 1
0 635013 1
0 635013 1
0 635013 2
0 635013 3
0 635013 1
0 635816 2
0 635816 1
0 635816 5
0 635816 1
0 635816 2
0 635816 6
0 635816 1
0 637501 2
0 637501 1
0 638124 1
0 638124 1
0 638124 43
0 639261 2
0 639261 1
0 642504 3
0 642504 13
0 642504 1
0 642504 2
0 642504 2
0 643215 3
0 643215 2
0 645695 1
0 645695 1
0 645868 6
0 645868 5
0 645868 1
0 645868 3
0 647329 1
0 647329 1
0 647329 2
0 648175 1
0 648175 4
0 648175 3
0 651669 1
0 651669 1
0 651669 135
0 651669 1
0 651669 66
0 654921 1
0 654921 5
0 654921 1
0 656136 2
0 656136 1
0 656945 32
0 656945 1
0 656945 22
0 656945 50
0 657596 4
0 657596 10
0 662231 3
0 662231 1
0 667367 1
0 667367 12
0 670829 1
0 672536 1
0 672536 1
0 672536 1
0 672536 1
0 672826 1
0 672826 2
0 672826 1
0 672826 1
0 672826 8
0 672932 7
0 672932 1
0 672932 1
0 677156 1
0 677156 1
0 677156 11
0 677156 3
0 677156 1
0 677560 1
0 677560 5
0 678774 1
0 678774 5
0 678774 1
0 685784 1
0 685784 1
0 685784 2
0 685784 10
0 685848 1
0 685848 6
0 685848 1
0 687282 3
0 687282 3
0 687282 2
0 687282 2
0 687476 2
0 687476 2
0 687476 5
0 687476 15
0 687476 1
0 688508 1
0 688508 3
0 688508 6
0 688508 1
0 688508 1
0 691795 1
0 696316 1
0 696316 1
0 696316 1
0 696316 1
0 697953 1
0 697953 1
0 697953 1
0 697953 2
0 697953 1
0 697953 1
0 698428 53
0 703242 1
0 703242 4
0 703242 1
0 703786 3
0 703786 13
0 703786 1
0 703786 1
0 706711 1
0 706711 1
0 707443 2
0 708800 1
0 708800 1
0 708800 1
0 708800 8
0 708800 1
0 708831 3
0 708831 3
0 708831 22
0 712836 1
0 712836 1
0 712836 2
0 712836 1
0 712836 13
0 712891 1
0 712891 1
0 725360 1
0 725360 1
0 725360 53
0 725360 2
0 725360 2
0 726656 1
0 726656 3
0 726656 1
0 726656 1
0 726656 3
0 731542 1
0 731542 1
0 731542 1
0 731542 1
0 734196 1
0 734249 1
0 734249 1
0 734249 214
0 734991 24
0 734991 1
0 734991 9
0 735509 1
0 735509 1
0 735509 1
0 735509 2
0 735509 2
0 735529 1
0 735529 285
0 736898 1
0 736898 1
0 736898 1
0 744506 1
0 744506 1
0 744506 3
0 745011 1
0 745484 4
0 745484 1
0 745484 1
0 745484 1
0 745484 1
0 747159 1
0 748013 19
0 748013 409
0 753401 1
0 753401 13
0 753401 1
0 753401 2
0 753401 1
0 753401 2
0 753401 1
0 753974 1
0 753974 4
0 768771 5
0 768771 51
0 768771 7
0 768771 3
0 771580 5
0 773882 1
0 773882 1
0 776300 1
0 776300 3
0 778237 4
0 778237 1
0 778237 4
0 778237 2
0 779557 1
0 779557 1
0 779557 2
0 779557 1
0 784028 1
0 784028 2
0 784028 1
0 784028 1
0 784028 1
0 784955 1
0 784955 1
0 784955 49
0 784955 2
0 784955 60
0 787007 1
0 787007 13
0 798047 302
0 798047 1
0 798047 1
0 798047 1
0 798047 5
0 798047 1
0 798047 4
0 799084 1
0 799084 1
0 799213 1
0 799213 1
0 799213 1
0 799996 5
0 800397 3
0 800397 19
0 800397 1
0 805444 2
0 805935 26
0 805935 1
0 805935 1
0 805935 1
0 805935 1
0 805935 1
0 805935 3
0 811962 1
0 811962 1
0 812394 1
0 812394 1
0 812443 1
0 812443 1
0 814921 1
0 816598 1
0 816598 1
0 816598 8
0 818026 1
0 818026 466
0 818026 1
0 819865 2
0 819865 2
0 819865 6
0 819865 7
0 821219 1
0 821219 1
0 821715 2
0 821715 1
0 821715 2
0 822745 1
0 822745 1
0 822745 1
0 822745 1
0 825713 13
0 825713 1
0 825713 3
0 825713 210
0 826022 3
0 826595 1
0 826595 3
0 826595 10
0 827532 10
0 827532 1
0 827532 6
0 827532 2
0 828849 14
0 828849 1
0 828849 24
0 829005 1
0 829005 1
0 829005 5
0 830445 1
0 831823 1
0 834341 8
0 834341 2
0 834341 1
0 834341 1
0 834882 3
0 834882 1
0 834882 1
0 834882 1
0 836573 1
0 836573 2
0 836573 1
0 836573 1
0 840104 1
0 840104 3
0 840104 2
0 840409 1
0 845956 1
0 845956 1
0 845956 5
0 845956 4
0 845956 1
0 846991 1
0 846991 1
0 847692 1
0 847692 2
0 847692 1
0 847692 1
0 848730 264
0 849861 1
0 853538 1
0 853538 3
0 853538 1
0 853538 10
0 853538 20
0 856053 26
0 856053 2
0 856053 36
0 856053 666
0 856053 2
0 856053 1
0 856053 6
0 856676 6
0 856676 1
0 856676 1
0 856676 1
0 856676 1
0 856676 4
0 857380 1
0 857380 69
0 857380 2
0 857380 1
0 857821 1
0 857821 1
0 857821 3
0 857821 1
0 858695 1
0 858695 4
0 859315 1
0 859315 3
0 859315 2
0 859315 1
0 859315 1
0 861391 5
0 861391 1
0 861391 2
0 861391 1
0 861391 1
0 870358 13
0 871655 1
0 871655 8
0 874308 1
0 874308 1
0 885024 4
0 885024 14
0 885024 14
0 885024 1
0 886016 1
0 886398 9
0 886398 1
0 888046 2
0 888046 12
0 890044 2
0 890044 1
0 890191 3
0 892017 1
0 892017 1
0 892017 1
0 892017 6
0 892017 2
0 892981 1
0 893114 325
0 893114 721
0 893114 3
0 893114 2
0 893114 1
0 893145 1
0 893145 1
0 893627 1
0 893627 1
0 893627 3
0 893627 1
0 894709 1
0 894709 3
0 894709 2
0 895604 3
0 895604 1
0 895604 2
0 895604 11
0 898067 14
0 898481 1
0 898481 664
0 898481 79
0 898481 1
0 898481 1
0 899233 1
0 899233 1
0 899233 3
0 899233 1
0 905402 1
0 905402 1
0 905402 3
0 905402 6
0 905402 5
0 905614 1
0 905614 2
0 906712 2
0 906712 3
0 908279 3
0 908279 18
0 908279 1
0 908279 10
0 908279 19
0 908279 1
0 908723 13
0 908723 23
0 908723 1
0 908723 3
0 908723 1
0 908932 1
0 908932 1
0 909684 2
0 909684 26
0 909684 4
0 909684 1
0 909684 1
0 909684 1
0 914967 8
0 914967 6
0 914967 1
0 914967 1
0 914967 1
0 914967 1
0 917064 3
0 917064 7
0 917064 69
0 917064 41
0 917064 2
0 918589 43
0 918719 2
0 918719 1
0 918719 5
0 924702 1
0 924702 1
0 924702 63
0 924702 2
0 925943 1
0 925943 1
0 925943 1
0 925943 1
0 928590 2
0 928590 1
0 928590 4
0 928590 3
0 929793 1
0 929793 1
0 932488 7
0 934958 1
0 934958 5
0 934958 1
0 934958 36
0 934958 666
0 936173 1
0 936173 2
0 938658 1
0 938658 1
0 938658 5
0 938658 3
0 938658 1
0 941040 1
0 941040 1
0 941040 1
0 941040 1
0 941040 1
0 941935 1
0 941935 3
0 944368 1
0 944368 3
0 944368 1
0 944368 1
0 944368 2
0 947270 1
0 947270 2
0 947270 3
0 949505 5
0 949505 2
0 949505 15
0 949505 24
0 949505 1
0 949770 8
0 949770 1
0 957948 1
0 957948 499
0 957948 2
0 959515 1
0 959515 1
0 960163 5
0 960163 1
0 960163 5
0 962721 1
0 962721 1
0 965031 1
0 965031 1
0 965031 1
0 965344 2
0 965344 1
0 965344 1
0 966951 16
0 966951 1
0 972658 1
0 972658 1
0 976315 1
0 976315 77
0 976474 3
0 976474 1
0 976474 3
0 983373 8
0 983373 1
0 983373 409
0 983373 2
0 984104 2
0 984104 25
0 984104 1
0 984104 2
0 984104 1
0 984104 1
0 984460 1
0 984460 3
0 986352 2
0 986352 1
0 988102 1
0 988102 1
0 988102 1
0 988102 2
0 988102 1
0 988102 1
0 988102 1
0 989326 1
0 989326 1
0 989326 1
0 989326 1
0 989405 4
0 989405 1
0 989610 1
0 990278 1
0 990278 1
0 990278 138
0 990278 84
0 992703 4
0 992703 1
0 993629 17
0 993629 1
0 995157 1
0 995157 1
0 995157 2
0 995157 3
0 996157 2
0 996157 2
0 996157 1
0 996219 1
0 996219 2
0 996219 4
0 996382 101
0 996382 2
0 996382 3
0 996382 1
0 996945 1
0 998451 1
0 998451 2
0 998451 1
0 998451 1
0 999629 2
0 999629 2
0 999629 1
0 1002583 1
0 1002583 3
0 1002583 1
0 1003165 1
0 1003165 1
0 1003165 3
0 1005300 1
0 1005300 1
0 1005300 1
0 1005300 3
0 1005300 3
0 1005300 4
0 1005457 3
0 1005473 1
0 1005473 1
0 1009070 1
0 1009154 1
0 1009154 1
0 1009154 20
0 1009154 1
0 1009154 1
0 1010116 5
0 1010116 1
0 1014557 1
0 1014557 2
0 1014557 1
0 1014557 1
0 1014557 1
0 1014557 1
0 1018408 1
0 1021083 5
0 1021685 1
0 1021685 1
0 1021685 1
0 1026492 3
0 1026492 1
0 1026492 1
0 1028563 1
0 1028563 157
0 1028824 24
0 1028824 2
0 1028824 3
0 1028824 1
0 1032353 1
0 1032353 33
0 1032353 1
0 1032360 2
0 1033323 10
0 1033323 1
0 1034536 1
0 1034536 4
0 1034536 1
0 1034536 1
0 1034536 1
0 1034536 1
0 1035029 1
0 1035029 1
0 1035029 3
0 1035029 3
0 1035029 6
0 1036823 1
0 1036823 2
0 1036823 6
0 1036930 1
0 1036930 103
0 1036930 1
0 1036930 6
0 1036930 3
0 1036930 1
0 1036930 2
0 1036930 2
0 1038508 1
0 1038508 1
0 1038508 1
0 1038915 1
0 1038915 110
0 1038915 1
0 1040776 12
0 1040776 1
0 1040776 1
0 1045192 1
0 1045192 4
0 1046756 1
0 1046756 1
0 1046756 1
0 1053279 1
0 1053279 1
0 1056350 62
0 1056350 2
0 1056350 1
0 1056350 10
0 1057325 287
0 1057325 1
0 1057325 2
0 1057325 1
0 1057926 1
0 1057926 1
0 1057926 2
0 1057926 1
0 1057926 1
0 1057926 8
0 1061179 1
0 1065698 5
0 1065698 2
0 1065698 1
0 1065698 2
0 1065698 3
0 1072238 1
0 1072238 1
0 1073050 4
0 1073050 125
0 1073050 1
0 1073050 1
0 1074404 1
0 1074404 1
0 1074404 2
0 1074404 1
0 1075639 1
0 1075639 2
0 1075639 62
0 1075639 10
0 1075639 14
0 1076025 2
0 1076025 2
0 1078045 1
0 1078045 1
0 1078045 2
0 1078045 2
0 1079472 1
0 1079472 1
0 1079472 3
0 1079472 1
0 1083871 1
0 1083871 2
0 1083872 36
0 1083872 1
0 1084590 1
0 1086685 1
0 1086685 1
0 1086685 10
0 1086685 1
0 1086685 1
0 1086794 717
0 1088171 1
0 1088171 1
0 1088171 1
0 1088171 3
0 1088554 589
0 1090020 1
0 1090020 1
0 1090020 1
0 1090020 2
0 1090020 6
0 1092810 1
0 1095773 1
0 1097867 6
0 1097867 1
0 1097867 1
0 1101241 2
0 1101241 17
0 1101241 66
0 1101241 1
0 1101241 11
0 1101372 23
0 1101372 2
0 1101372 5
0 1101372 2
0 1102951 1
0 1102951 1
0 1103044 2
0 1103044 2
0 1103690 1
0 1103690 4
0 1103690 3
0 1106647 9
0 1106647 1
0 1106647 2
0 1106647 1
0 1106647 2
0 1106647 3
0 1106647 1
0 1106647 2
0 1107333 46
0 1107333 8
0 1109031 1
0 1109031 2
0 1109275 1
0 1109275 97
0 1109884 2
0 1109884 9
0 1110697 1
0 1110697 1
0 1110697 1
0 1110697 3
0 1110697 1
0 1110697 1
0 1115262 1
0 1115262 1
0 1115262 1
0 1116495 1
0 1117120 1
0 1117120 2
0 1117120 2
0 1117120 1
0 1117599 1
0 1117599 3
0 1121053 1
0 1121053 4
0 1123183 2
0 1123859 2
0 1123859 2
0 1123859 2
0 1126313 1
0 1126313 1
0 1126313 1
0 1131193 1
0 1131193 143
0 1131193 21
0 1131193 1
0 1132194 3
0 1132194 1
0 1132194 3
0 1132194 1
0 1132194 1
0 1132194 1
0 1132194 1
0 1135093 3
0 1135093 7
0 1135093 5
0 1136291 1
0 1136291 1
0 1136385 2
0 1138251 1
0 1138251 5
0 1138251 1
0 1139656 3
0 1139656 1
0 1140403 5
0 1140403 1
0 1140403 3
0 1140403 4
0 1141442 1
0 1141442 1
0 1143920 2
0 1143920 2
0 1143920 1
0 1143920 8
0 1148258 1
0 1148258 1
0 1148686 1
0 1148686 1
0 1150514 1
0 1150514 79
0 1150514 1
0 1154786 29
0 1156640 1
0 1156640 1
0 1156640 1
0 1157346 1
0 1157346 1
0 1157346 1
0 1157346 1
0 1157478 10
0 1157478 1
0 1157478 6
0 1157775 3
0 1157775 2
0 1157775 1
0 1157775 1
0 1158571 1
0 1158571 1
0 1158571 1
0 1158799 2
0 1158799 1
0 1158799 1
0 1158799 1
0 1158799 1
0 1158799 2
0 1158799 2
0 1158799 2
0 1160340 1
0 1160340 1
0 1160340 1
0 1160340 764
0 1160340 1
0 1160340 1
0 1160340 2
0 1167214 3
0 1167214 1
0 1167214 13
0 1167214 6
0 1167214 7
0 1172747 2
0 1172747 2
0 1172747 2
0 1174265 1
0 1174265 3
0 1174265 2
0 1174265 6
0 1174265 6
0 1175812 1
0 1175812 2
0 1175812 466
0 1176352 62
0 1176352 1
0 1178081 1
0 1178081 3
0 1178081 2
0 1181820 1
0 1181820 2
0 1181820 1
0 1181820 3
0 1181820 1
0 1181820 13
0 1181820 1
0 1182113 9
0 1182113 1
0 1182113 1
0 1182349 1
0 1182971 3
0 1182971 2
0 1184360 2
0 1184360 2
0 1185032 1
0 1185032 1
0 1185032 1
0 1185056 1
0 1185056 18
0 1185056 1
0 1185056 1
0 1185056 1
0 1188677 1
0 1192487 1
0 1192487 1
0 1192487 2
0 1194488 1
0 1194488 6
0 1194488 1
0 1194488 21
0 1194488 3
0 1194575 2
0 1194575 1
0 1194963 1
0 1194963 1
0 1194963 1
0 1195667 1
0 1195667 3
0 1197502 1
0 1197502 1
0 1197502 2
0 1197823 1
0 1197823 214
0 1197823 1
0 1197823 1
0 1199090 2
0 1199301 1
0 1199301 3
0 1199301 2
0 1200486 2
0 1200486 1
0 1200568 2
0 1201822 4
0 1201957 6
0 1201957 1
0 1204193 2
0 1204193 25
0 1205379 1
0 1205379 1
0 1205379 2
0 1205379 1
0 1207300 1
0 1207300 1
0 1207300 1
0 1218180 1
0 1218180 4
0 1218993 1
0 1218993 1
0 1219213 2
0 1219213 17
0 1219213 1
0 1219213 1
0 1219213 1
0 1223845 3
0 1223845 1
0 1223845 1
0 1223845 8
0 1223845 1
0 1225842 3
0 1227687 2
0 1229529 1
0 1229529 767
0 1229529 1
0 1231489 1
0 1231489 15
0 1234661 3
0 1234661 1
0 1234661 1
0 1234661 3
0 1234661 1
0 1234661 17
0 1235368 4
0 1235368 1
0 1236827 1
0 1236827 1
0 1239081 3
0 1239081 98
0 1239081 38
0 1239081 1
0 1239302 12
0 1239302 2
0 1239302 1
0 1239592 2
0 1239592 6
0 1241726 2
0 1241726 1
0 1241726 7
0 1241726 2
0 1241726 1
0 1241726 246
0 1241726 2
0 1244379 21
0 1244379 1
0 1244379 2
0 1247008 1
0 1257971 2
0 1257971 1
0 1257971 1
0 1257971 6
0 1257971 1
0 1263705 3
0 1263705 1
0 1263705 1
0 1266732 3
0 1266732 1
0 1266732 1
0 1266732 18
0 1266732 1
0 1267364 2
0 1267364 2
0 1270721 1
0 1270721 4
0 1270721 3
0 1272095 1
0 1272095 1
