hx_avg,q
1.9432280118,0.0
1.9182033548999997,0.05263157894736842
1.8949981034999999,0.10526315789473684
1.8714764961,0.15789473684210525
1.8489563599,0.21052631578947367
1.8267935649000002,0.2631578947368421
1.8013015207999998,0.3157894736842105
1.7808609885000002,0.3684210526315789
1.7603876492999995,0.42105263157894735
1.7404865596,0.47368421052631576
1.7199911441,0.5263157894736842
1.7028986599999996,0.5789473684210527
1.6814927721000001,0.631578947368421
1.6628627516999999,0.6842105263157894
1.6443870819,0.7368421052631579
1.6263313993999997,0.7894736842105263
1.6096307804,0.8421052631578947
1.5915266832000001,0.894736842105263
1.5744018236000001,0.9473684210526315
1.5566049682000003,1.0
