hx_avg,q
4.486162891499999,0.0
4.2778497361,0.05263157894736842
4.088884051200001,0.10526315789473684
3.9112786055999997,0.15789473684210525
3.7580961489,0.21052631578947367
3.6224916558,0.2631578947368421
3.4809468247,0.3157894736842105
3.359262269,0.3684210526315789
3.232377319,0.42105263157894735
3.1162126519,0.47368421052631576
3.023763007,0.5263157894736842
2.9328283948999996,0.5789473684210527
2.8356074986,0.631578947368421
2.7499109330999993,0.6842105263157894
2.6707597962000005,0.7368421052631579
2.6050565454999997,0.7894736842105263
2.5228782696,0.8421052631578947
2.4583762424,0.894736842105263
2.3999188243000003,0.9473684210526315
2.3441898166,1.0
