hx_avg,q
1.9359191097999997,0.0
1.9317681280999996,0.05263157894736842
1.9275671592,0.10526315789473684
1.9258405435000001,0.15789473684210525
1.9220974192000002,0.21052631578947367
1.9141512450000002,0.2631578947368421
1.9098186188000001,0.3157894736842105
1.9070948133,0.3684210526315789
1.8991864371,0.42105263157894735
1.8978818771999995,0.47368421052631576
1.8912428563999995,0.5263157894736842
1.8895879202,0.5789473684210527
1.8863803183,0.631578947368421
1.8800038365000002,0.6842105263157894
1.8761191908,0.7368421052631579
1.870910584,0.7894736842105263
1.8698679432,0.8421052631578947
1.86460703,0.894736842105263
1.8601661136999998,0.9473684210526315
1.8544482186000002,1.0
