hx_avg,q
2.0019590082,0.0
1.9781564472999997,0.05263157894736842
1.9627664736,0.10526315789473684
1.9585996745,0.15789473684210525
1.9430018890000003,0.21052631578947367
1.9351041780000002,0.2631578947368421
1.9280022892999997,0.3157894736842105
1.9112066956999998,0.3684210526315789
1.9058252927000003,0.42105263157894735
1.8924400212000003,0.47368421052631576
1.879165257,0.5263157894736842
1.8647466034000002,0.5789473684210527
1.8566389578999998,0.631578947368421
1.8392744091000004,0.6842105263157894
1.8316674294000002,0.7368421052631579
1.8194781884999998,0.7894736842105263
1.8031023373,0.8421052631578947
1.8012703892,0.894736842105263
1.7818227035,0.9473684210526315
1.7790616660999998,1.0
