hx_avg,q
2.8066288722,0.0
2.7609285049,0.05263157894736842
2.7097246096999994,0.10526315789473684
2.6691874316,0.15789473684210525
2.6207243555999997,0.21052631578947367
2.5820616776999996,0.2631578947368421
2.5446481055999994,0.3157894736842105
2.5014531395999997,0.3684210526315789
2.4684387117999997,0.42105263157894735
2.4326151436000005,0.47368421052631576
2.3953157588000002,0.5263157894736842
2.3591384321,0.5789473684210527
2.3295599945000003,0.631578947368421
2.2904209959000004,0.6842105263157894
2.2655385687999994,0.7368421052631579
2.2311912755,0.7894736842105263
2.2009087084000005,0.8421052631578947
2.1744945191999996,0.894736842105263
2.1435646785,0.9473684210526315
2.1153335745999997,1.0
