hx_avg,q
6.824284574000002,0.0
6.257807939899999,0.05263157894736842
5.7931002987,0.10526315789473684
5.3800621422,0.15789473684210525
4.9976584368,0.21052631578947367
4.7113360899,0.2631578947368421
4.4424699344,0.3157894736842105
4.168358128999999,0.3684210526315789
3.9564675076999998,0.42105263157894735
3.7560163017000003,0.47368421052631576
3.584341384599999,0.5263157894736842
3.4391784585999994,0.5789473684210527
3.2725007987,0.631578947368421
3.147113270399999,0.6842105263157894
3.01568404,0.7368421052631579
2.9017904248999997,0.7894736842105263
2.7938470116999996,0.8421052631578947
2.6978120411999997,0.894736842105263
2.5969577868999996,0.9473684210526315
2.5118339913999996,1.0
