hx_avg,q
1.0120128763999998,0.0
1.0097809955,0.05263157894736842
1.0091887849,0.10526315789473684
1.0078236074999998,0.15789473684210525
1.0082757297,0.21052631578947367
1.0056830163,0.2631578947368421
1.0061036668,0.3157894736842105
1.0052677587999999,0.3684210526315789
1.0037427002000001,0.42105263157894735
1.0031310113,0.47368421052631576
1.0021838432,0.5263157894736842
1.0015256667,0.5789473684210527
1.0000430321,0.631578947368421
1.0004877729000001,0.6842105263157894
1.0010970256000002,0.7368421052631579
0.9984112459,0.7894736842105263
0.9972958983999999,0.8421052631578947
0.9976463852,0.894736842105263
0.9964036113999998,0.9473684210526315
0.9951348628,1.0
