hx_avg,q
2.8098378361000003,0.0
2.7297336278,0.05263157894736842
2.6573157155000002,0.10526315789473684
2.5817160905999996,0.15789473684210525
2.5194241747999997,0.21052631578947367
2.4492123711000002,0.2631578947368421
2.389953319,0.3157894736842105
2.3316307049,0.3684210526315789
2.2775499095000002,0.42105263157894735
2.2252744587,0.47368421052631576
2.1732835567,0.5263157894736842
2.1274237234999998,0.5789473684210527
2.0765434883000005,0.631578947368421
2.0371453894000005,0.6842105263157894
1.9932532488999997,0.7368421052631579
1.9479935227,0.7894736842105263
1.9099954831,0.8421052631578947
1.8755486132999997,0.894736842105263
1.838963726,0.9473684210526315
1.8062443281,1.0
