hx_b_avg,hx_b_var,hx_w_avg,hx_w_var,mu
3.372389573,0.0023411388853080235,3.3664103878,0.003177355943703384,0.0444
3.3712360848000005,0.0025408893428765906,3.3713567792000005,0.00269784753330093,0.0570857
3.3696348705999997,0.00342877574876019,3.3724383251999996,0.002855429017795968,0.0705176
3.3686211316999994,0.0021752438722358507,3.369192171799999,0.003204103257896872,0.0847636
3.3634994965000002,0.002275417018892019,3.3638467096999993,0.0033513557057758244,0.0999
3.3712844903000003,0.002386207182036658,3.3687022612999997,0.00243942920301817,0.116013
3.3720216771000002,0.0029897622703347064,3.3686908148000008,0.0028303128133160154,0.1332
3.3694311611999996,0.0024811399295628926,3.3727521509000002,0.002223517538806302,0.151572
3.3602199816000002,0.002714338999550449,3.3680209281000004,0.002477071612629025,0.171257
3.365624005000001,0.0018522413564366804,3.3625270687,0.002807485909478222,0.1924
3.3727834578000007,0.002565253377810443,3.3621809902,0.0026357892112341156,0.215169
3.3590605009999996,0.0022028686678848804,3.3690465998000003,0.0022267003847340166,0.23976
3.3824162662000004,0.0022956825648173256,3.3673879885999995,0.002276018215161325,0.2664
3.3765609619999997,0.0033426901982859876,3.373894885800001,0.002502393995942941,0.295357
3.3723010635,0.0033352445405316834,3.370003649399999,0.0019465241151856154,0.326945
3.356215876,0.0028846443208928414,3.3747948524000004,0.0034120554516682083,0.361543
3.369353797299999,0.0024212514489698935,3.367982828200001,0.002577706803124621,0.3996
