q,hx_avg
0.0,1.9376903457
0.05263157894736842,1.9328353096000004
0.10526315789473684,1.9290054588000003
0.15789473684210525,1.9242149814999998
0.21052631578947367,1.9183743375999998
0.2631578947368421,1.9162499780000002
0.3157894736842105,1.9121312069999998
0.3684210526315789,1.9056792821
0.42105263157894735,1.9001456774000003
0.47368421052631576,1.8958978632000003
0.5263157894736842,1.8949420619000004
0.5789473684210527,1.8877655186000002
0.631578947368421,1.8848705236
0.6842105263157894,1.8839610972000003
0.7368421052631579,1.8765084408
0.7894736842105263,1.8727940566
0.8421052631578947,1.8680750511
0.894736842105263,1.8617915805999998
0.9473684210526315,1.8607400180000002
1.0,1.8559391449999996
