q,hx_avg
0.0,1.9391523999
0.05263157894736842,1.9283117261999996
0.10526315789473684,1.916144791
0.15789473684210525,1.9063800655999998
0.21052631578947367,1.8925897569
0.2631578947368421,1.8800289436
0.3157894736842105,1.8654397272999999
0.3684210526315789,1.8548491478999998
0.42105263157894735,1.8436758896
0.47368421052631576,1.8310023340000003
0.5263157894736842,1.8220163488000003
0.5789473684210527,1.8107263478
0.631578947368421,1.8007006743
0.6842105263157894,1.7884779694
0.7368421052631579,1.7787378902
0.7894736842105263,1.7679192316
0.8421052631578947,1.7539796780999999
0.894736842105263,1.7446919423999998
0.9473684210526315,1.7342997311000001
1.0,1.7248538996999998
