q,hx_avg
0.0,1.9500590874999997
0.05263157894736842,1.9481934641
0.10526315789473684,1.9473948356000002
0.15789473684210525,1.9466591509
0.21052631578947367,1.9446280274999999
0.2631578947368421,1.9433842457
0.3157894736842105,1.9424453019
0.3684210526315789,1.9422095760000002
0.42105263157894735,1.9409643061000004
0.47368421052631576,1.9400684465999996
0.5263157894736842,1.9393538626000002
0.5789473684210527,1.9379668181
0.631578947368421,1.936480222
0.6842105263157894,1.9360592247000001
0.7368421052631579,1.9352431016999998
0.7894736842105263,1.9340812872000002
0.8421052631578947,1.9330392717000004
0.894736842105263,1.9319264252999997
0.9473684210526315,1.9298646339999996
1.0,1.9297884583
