q,hx_avg
0.0,1.9535731391999998
0.05263157894736842,1.9420728162
0.10526315789473684,1.9301545909
0.15789473684210525,1.9185757213000003
0.21052631578947367,1.9068156955
0.2631578947368421,1.8958296626999998
0.3157894736842105,1.8851142495
0.3684210526315789,1.8733817612999997
0.42105263157894735,1.8616683723
0.47368421052631576,1.8515489677999997
0.5263157894736842,1.8410167522999998
0.5789473684210527,1.8300962059000003
0.631578947368421,1.8199989511
0.6842105263157894,1.8093067243000005
0.7368421052631579,1.7993349963
0.7894736842105263,1.7893386594
0.8421052631578947,1.7795759150000003
0.894736842105263,1.7696238865
0.9473684210526315,1.7594088479000005
1.0,1.7501059489361699
