3.271864616,3.341288465,3.401095966,3.432967287,3.453107375
3.266771073,3.337622325,3.392783417,3.418185724,3.431072395
3.260127415,3.330032481,3.382272771,3.399750848,3.401868865
3.244317663,3.31155977,3.360077217,3.359016575,3.34155866
3.176337666,3.263350888,3.265155354,3.202409555,3.116424933
3.041415549,3.111540747,3.009678225,2.827437786,2.640938569
1.405008399,1.206785383,0.817048447,0.606949171,0.483952135
0.186971054,0.130538871,0.076915334,0.05232151,0.040508875
0.06617025,0.035352508,0.01981352,0.01403743,0.011568064
