3.270597542,3.341336793,3.377310715,3.400965097,3.418570811,3.432148425,3.4440161,3.452990599,3.461290093,3.468238652
3.268276739,3.336037961,3.369366809,3.389354425,3.401601417,3.410606763,3.416072209,3.419334024,3.420939775,3.422043035
3.261323271,3.329634775,3.361222039,3.376695178,3.385443065,3.388401643,3.387826307,3.386104882,3.381702945,3.377315602
3.252128825,3.320308302,3.350866214,3.364300644,3.368319556,3.366709479,3.360708459,3.352193083,3.342216967,3.331434697
3.239789157,3.310289185,3.339782956,3.350487395,3.348789333,3.341785313,3.330105935,3.315651757,3.299367956,3.282074886
3.220969452,3.294464473,3.324301255,3.332039989,3.327783168,3.314938016,3.295609893,3.274149628,3.250704278,3.227084899
3.192733853,3.273618108,3.303299421,3.311796405,3.301227031,3.279988482,3.253777874,3.224280441,3.192925838,3.160480598
3.154318839,3.24078362,3.272777203,3.277168445,3.261458706,3.232079329,3.195517578,3.154319794,3.112072744,3.071651454
3.093353056,3.19169305,3.223229772,3.219576102,3.190714607,3.144926342,3.092334233,3.036018213,2.980680102,2.922381901
2.972419358,3.069606982,3.077471596,3.04273702,2.9813394,2.901360353,2.80957733,2.720657242,2.636037351,2.557340221
1.902886798,1.719860004,1.43503339,1.247657102,1.071321158,0.927226122,0.84354559,0.771082736,0.699897642,0.661297253
0.370565957,0.249739427,0.172884781,0.152891335,0.1323037,0.101265305,0.086445068,0.082664114,0.066297767,0.069660457
0.092234788,0.054392539,0.039847734,0.03391623,0,0.022977265,0.03282691,0.015917241,0.01267081,0
