C,hx_avg,hx_var,p
0.6816269932300886,3.170172300317389,0.00821891950966338,0.0001
0.6810226023451328,3.1707961765473454,0.008147580367511884,0.0003727593720314938
0.6788983067016807,3.171212602815799,0.008058515286122423,0.0013894954943731374
0.6711789387168142,3.172337589876239,0.008155408851759695,0.005179474679231213
0.6427046847123894,3.18120160000376,0.007984821804783148,0.019306977288832496
0.5432870206092437,3.208301867778025,0.007543116820742248,0.07196856730011514
0.27147054555309735,3.264705983906505,0.005040486109948209,0.2682695795279725
0.027638587411504427,3.2929649627527433,0.0037327879805035976,1.0
