C,hx_avg,hx_var,p
0.59980463698,3.2704516169373603,0.0029876241925037533,0.0001
0.5993183626799998,3.2704359378102796,0.0029924148740126505,0.0003727593720314938
0.5972930396599999,3.27024514372396,0.002988085809732177,0.0013894954943731374
0.59013878704,3.2709158233567206,0.003021868415984005,0.005179474679231213
0.56428337812,3.2722209901959203,0.003031081290965737,0.019306977288832496
0.47370778184,3.2762611981921195,0.0030865362107727616,0.07196856730011514
0.229728766,3.2874875357854405,0.0032084065366892057,0.2682695795279725
0.01235044468,3.2959661108497595,0.0033783006112813626,1.0
