C,hx_avg,hx_var,p
0.6815974964000002,3.1691803393911595,0.008035258694528442,0.0001
0.6810429565400001,3.1715708151543995,0.008343977375820254,0.0003727593720314938
0.67888330408,3.17020488945068,0.008209946732494576,0.0013894954943731374
0.67158147332,3.17134347027452,0.008197014201526777,0.005179474679231213
0.6429617189799999,3.18315068668168,0.00808987640153646,0.019306977288832496
0.5466088821999999,3.20523655730944,0.007495406598879706,0.07196856730011514
0.28280060793999995,3.255846176559479,0.005380463391153589,0.2682695795279725
0.05541864614,3.27822184728964,0.0042762857971495516,1.0
