C,hx_avg,hx_var,p
0.6815893577800002,3.3181510018311196,0.0028002463815769156,0.0001
0.6809531133400001,3.3185346274032397,0.002781445520753641,0.0003727593720314938
0.6790788063,3.3179076078999596,0.0027836796255018303,0.0013894954943731374
0.67120585076,3.318186153135761,0.0027608205352828326,0.005179474679231213
0.64288798574,3.3201166640648396,0.0027878808101895326,0.019306977288832496
0.54628497948,3.3224615426842004,0.002782781872670464,0.07196856730011514
0.28266875242000006,3.330498215534359,0.0027415863336594584,0.2682695795279725
0.0553488923,3.335838651837159,0.0026986349313107578,1.0
