C,hx_avg,hx_var,p
0.5998762216799999,3.0639225846067997,0.010992417919451169,0.0001
0.5991997939599999,3.0633361244689197,0.01091403825907727,0.0003727593720314938
0.5973150027999999,3.0638087060375607,0.010902273987801952,0.0013894954943731374
0.5900184047991968,3.0666548837912457,0.011210961368390672,0.005179474679231213
0.5636927684939759,3.0767924817204424,0.011036335539315522,0.019306977288832496
0.4747733828318584,3.1042656635473445,0.010744939167722801,0.07196856730011514
0.22969181247787612,3.1733605954571247,0.008475772631352744,0.2682695795279725
0.012232535420168068,3.218447183532899,0.006424525386023288,1.0
