hx_b,hx_w,mu
3.375677915336933,3.3757146702112,0.05
3.3772217208533335,3.3771327396729336,0.1
3.3783427080113335,3.378435616492,0.15000000000000002
3.3775330232896,3.3776778553206666,0.2
3.3776703351468,3.3776295928033337,0.25
3.3781629124600006,3.3782920449024005,0.3
3.3780075254556006,3.3782116322073334,0.35000000000000003
3.3767943288306674,3.3767473335307994,0.4
3.376002854890134,3.3758486840146658,0.45
3.378967123227866,3.3793040424889336,0.5
