hx_b,hx_w,mu
3.2917648702002666,3.287791105858333,0.05
3.289674089420066,3.2881604824058663,0.1
3.290682695159127,3.289632599477785,0.15000000000000002
3.2904618744761613,3.2896629639620873,0.2
3.290670607321482,3.2902939003997305,0.25
3.2907511020602698,3.2908230744089564,0.3
3.2906218341216165,3.2903493933683503,0.35000000000000003
3.2893393606129298,3.289232305747744,0.4
3.2897164462084856,3.28973297953064,0.45
3.290346069418182,3.29043717741138,0.5
