hx_b,hx_w,mu
3.3667429195064664,3.366990883959467,0.05
3.366924416352,3.3671177139329997,0.1
3.3667589015489336,3.3669050207894,0.15000000000000002
3.3671680815541998,3.367018755429532,0.2
3.3670413147537332,3.3669923480347337,0.25
3.367032856336,3.3668645645656667,0.3
3.3672301770441333,3.3671290087081998,0.35000000000000003
3.3670979274598,3.3667246020986004,0.4
3.3670941757865336,3.3669156624517336,0.45
3.3669082321763333,3.367124057133867,0.5
