hx_b,hx_w,mu
3.397590311178,3.3928277426264,0.05
3.3946694038781335,3.3921273470551996,0.1
3.394038484021333,3.3922780100429337,0.15000000000000002
3.394230341440133,3.3930154080678667,0.2
3.394327956209467,3.3937251993098663,0.25
3.3939242609461333,3.3939446458533333,0.3
3.3945255438854662,3.394064235857466,0.35000000000000003
3.3940039361229335,3.3935120287790674,0.4
3.395115789152,3.3947394037268,0.45
3.392550123188533,3.392282696241199,0.5
