0,1,2,3,4
9.240232408909034,9.723724219197976,9.746399412036812,9.760021100265263,9.775112365435776
9.926787447747946,10.3294820094471,10.351400518427857,10.35217871175652,10.38612296862042
10.246139898493164,10.648252983839013,10.663667767762474,10.671219735111322,10.69858837466481
10.470055030561273,10.857056664810687,10.87411752898342,10.869411545448004,10.89902649039798
10.628141735734264,11.012446157850663,11.025859197483966,11.024678861853829,11.057846159474842
11.08803835460504,11.427415255152816,11.446090442075635,11.44684551312004,11.464982668520758
11.334564695118475,11.646885606490155,11.664970119590475,11.665167070451423,11.696375173490477
11.504785083658176,11.798748112218512,11.816180038406836,11.81740943923404,11.849124958220324
