3.306792426839568311e+00,3.327564865605034949e+00,3.335363832344384161e+00,3.343761296653283921e+00
3.326584322686692463e+00,3.336524405160086193e+00,3.343027035128477653e+00,3.345560183683933264e+00
3.331836896534039916e+00,3.341524161118961889e+00,3.345290986993798121e+00,3.346653063962258479e+00
3.337470580456786351e+00,3.343816869633186251e+00,3.349564109203233553e+00,3.350569353988203325e+00
