3.306210207199711260e+00,3.326945258875939171e+00,3.336255598711123760e+00,3.345616179303167126e+00
3.328861555178312059e+00,3.337184446053065745e+00,3.343546465929652989e+00,3.346747415785438662e+00
3.335762869116100315e+00,3.342216076288782478e+00,3.344809048208333468e+00,3.346281733400638281e+00
3.345179718256082957e+00,3.344475697695473482e+00,3.349815565520427363e+00,3.350897165226955465e+00
