3.316449069911631575e+00
3.291114383607257832e+00
3.274894320785849633e+00
3.324785723342758459e+00
3.343596679046747067e+00
3.320778486543463970e+00
3.306541460854111936e+00
3.290828076525984081e+00
3.317656007309818467e+00
3.328817894340329264e+00
3.290217281300531926e+00
3.265244606957893758e+00
