3.271644702,3.34072849,3.377728344,3.402026919,3.41801001,3.432928563,3.443779784,3.453049522,3.461566648,3.468368558
3.271760932,3.339272579,3.375953839,3.397594984,3.414362371,3.427219016,3.436256786,3.444318848,3.451068945,3.456653819
3.269897114,3.337342432,3.37202833,3.394326862,3.409219634,3.419477305,3.428992808,3.434668265,3.439292854,3.44369641
3.267301815,3.336908165,3.369500173,3.390815684,3.404574694,3.413045874,3.41942152,3.424007156,3.425984048,3.427434222
3.264523542,3.333463526,3.366259739,3.384658096,3.397195229,3.403318625,3.407202373,3.408748192,3.407993609,3.407306247
3.259752158,3.32642535,3.35997195,3.376362936,3.386158521,3.390042157,3.390454546,3.3879479,3.383368526,3.380235191
3.246203569,3.317722568,3.351794794,3.361722683,3.370191848,3.366645587,3.36096946,3.353037547,3.344285327,3.33137296
3.229758935,3.305066709,3.326828543,3.339024485,3.331057276,3.321947868,3.304924578,3.2866405,3.266607187,3.24493429
3.186468329,3.264415256,3.274152527,3.27014673,3.244942062,3.210060263,3.173171783,3.131903204,3.086431989,3.045350085
3.065200064,3.115424316,3.085615433,3.015504297,2.928365863,2.834224843,2.735333488,2.641430932,2.556877298,2.477599267
1.420858396,1.212499345,0.986057395,0.806387092,0.708520607,0.623070162,0.549343462,0.491267608,0.446363386,0.406156737
0.187197988,0.128533893,0.09162126,0.075903544,0.057670893,0.052058722,0.042999746,0.037037081,0.036346217,0.032732456
0.047418989,0.027155383,0.019643799,0.014674788,0.012324708,0.010243823,0.009097581,0.007924096,0.007161451,0.006404925
