0,1,2,3,4
3.047832150410257,3.124512060714287,3.125995476076949,3.1256594775631377,3.1175222646173437
3.1428118848205147,3.2141580856015035,3.216114599214285,3.216734905715585,3.2137470826326537
3.1954681109487164,3.2621277525134267,3.2651569615533593,3.265884940011718,3.2637655601581623
3.2305963125641015,3.294127421562836,3.29607230327972,3.2965809625318094,3.2966661909030632
3.2542985875128236,3.3167775978168597,3.318642822726771,3.319381622306993,3.319810621576531
3.3272495608461528,3.380718030687431,3.3821336763650454,3.3826783800399407,3.3824113721734697
3.3655223387435913,3.41256797696026,3.4148411248378765,3.4151065628137847,3.4139822215867364
3.3913267157435865,3.4336862234425305,3.4363296429204295,3.436554534603942,3.4369984182857167
