3.327237930959791257e+00,3.337046704307229383e+00,3.342670392779872657e+00,3.345127207311286544e+00
3.342493941459394602e+00,3.346981453826374242e+00,3.348776729875976077e+00,3.350269816907286646e+00
3.353534380885408339e+00,3.350548873843810060e+00,3.348080487129458049e+00,3.357068836031003478e+00
3.353540057126668028e+00,3.356309215801483781e+00,3.352739162233427717e+00,3.352359786811070386e+00
