3.306446551165247438e+00,3.319147626469651335e+00,3.323402597601497810e+00,3.325380647064859474e+00
3.316256095802845305e+00,3.325403148333396341e+00,3.326515402564546253e+00,3.327810370275630092e+00
3.321450458383312654e+00,3.324042500698646041e+00,3.322635900298990919e+00,3.331502865659988100e+00
3.317868470963675875e+00,3.324707305981084104e+00,3.323850527634636620e+00,3.323499744821045265e+00
