average_degree,degree_ratio,degree_variance,density,hx_avg,hx_var,transitivity
15.234383999999984,0.06666666666666667,196.0,0.030529827340000048,3.3067069652696808,0.01238998827652708,0.08826552004000003
15.392968000000012,0.14285714285714285,144.0,0.03084763184,3.30609438702176,0.007451720006462633,0.06868635772000004
15.517648000000007,0.23076923076923078,100.0,0.031097490739999956,3.30731346113164,0.005499321733690458,0.054359504139999966
15.607135999999985,0.3333333333333333,64.0,0.03127682603999996,3.311060157791119,0.0044598287417508065,0.043743177359999996
15.671664000000005,0.45454545454545453,36.0,0.03140614061999999,3.3107282501830007,0.0038787151050671434,0.036368061640000005
15.715455999999987,0.6,16.0,0.0314939,3.31265153437228,0.003469481767681688,0.03146464736000003
15.739944000000007,0.7777777777777778,4.0,0.03154297379999997,3.3133257159472405,0.0033435412865958393,0.028746487839999994
15.744039999999998,1.0,0.0,0.03155118235999999,3.3135827282484405,0.0032707801598653398,0.027859060099999992
