average_degree,degree_ratio,degree_variance,density,hx_avg,hx_var,transitivity
15.230856000000001,0.06666666666666667,196.0,0.03052275746000001,3.3454666450848403,0.005708907647815284,0.08805953346000002
15.39044000000001,0.14285714285714285,144.0,0.030842565439999966,3.3456185404074397,0.003920141707319726,0.06876424449999995
15.516879999999993,0.23076923076923078,100.0,0.03109595145999995,3.3461063516154415,0.003279776344282755,0.054247204459999955
15.607447999999994,0.3333333333333333,64.0,0.03127745111999999,3.34603955175428,0.0029424337022971214,0.043803761020000005
15.675319999999996,0.45454545454545453,36.0,0.031413467179999974,3.34576776842036,0.002766348933259045,0.03633362822000002
15.714112000000013,0.6,16.0,0.03149120621999995,3.3457543042983993,0.0026695047650695638,0.03150665888
15.742359999999985,0.7777777777777778,4.0,0.031547815559999956,3.3468358403054803,0.0026089375478418786,0.028747937519999992
15.750047999999996,1.0,0.0,0.03156322239999997,3.34658727539224,0.0025928957718878883,0.027857963339999976
