average_degree,degree_ratio,degree_variance,density,hx_avg,hx_var,transitivity
15.608763999999994,0.06666666666666667,196.0,0.015624388720000002,3.346739373299,0.00563712129652756,0.04522379751999999
15.690956000000016,0.14285714285714285,144.0,0.015706662900000005,3.3472632520262398,0.0038881311117477148,0.035207959439999985
15.755095999999984,0.23076923076923078,100.0,0.01577086707999996,3.3467305222861197,0.003239874327937786,0.027630258479999992
15.801652,0.3333333333333333,64.0,0.01581746983999998,3.3469005438776795,0.0029257073023435188,0.02221899513999998
15.83465200000001,0.45454545454545453,36.0,0.015850502659999995,3.3469739250781196,0.0027595620631641264,0.018370665560000003
15.857027999999982,0.6,16.0,0.01587290127999999,3.347218592415519,0.002649877964330724,0.015866728599999994
15.869039999999993,0.7777777777777778,4.0,0.015884925379999994,3.3472781337288,0.0025960112687300582,0.014433801399999991
15.871728000000013,1.0,0.0,0.01588761563999999,3.34686130764584,0.002600515474156233,0.013988390479999979
