average_degree,density,hx_avg,hx_std,transitivity
1.9899500000000012,0.001991942299999999,1.9460413546303996,0.05648836812343722,0.001959313050000001
4.005879999999998,0.004009889649999997,1.96831778224,0.047847655044863636,0.004200581899999999
6.00751,0.00601352345,1.9773956455225998,0.044654116882818236,0.005901057950000002
8.00448,0.008012492250000001,1.9815316754077001,0.04335377033851013,0.008035620300000004
9.993810000000002,0.010003814,1.9851397896259004,0.042573583080340885,0.010098014249999992
12.02404,0.012036076350000004,1.9866444770935001,0.042314080948149556,0.012017927800000003
14.002180000000001,0.014016196150000009,1.9874512614244004,0.04229313770717337,0.013995154500000006
15.99733,0.016013343249999996,1.9893224443389999,0.041983565024463675,0.016053860900000005
17.983999999999995,0.018002002000000003,1.9893389285156995,0.04158857984204366,0.018039513899999988
20.000259999999994,0.020020280649999993,1.9898906831066001,0.041593242229187755,0.019997114199999996
22.00159000000001,0.022023613850000005,1.9903659242202,0.0417189098436842,0.02202537724999999
24.00817000000001,0.024032202199999984,1.9907631288054,0.041434350641086914,0.02399939429999999
26.04222,0.026068288199999984,1.9915540909044003,0.04155118247552105,0.026095251249999996
28.001909999999985,0.028029939600000026,1.9921139115424,0.0414855049037912,0.028017674949999995
30.00210152284263,0.03003213375634517,1.9916387525323858,0.041708543413592154,0.030020314822335
31.994170000000004,0.03202619605,1.9924823338683004,0.04130246053986661,0.032074602800000004
33.99396666666667,0.0340279945,1.9925041923726667,0.04153373635863739,0.034018283277777776
35.981197740113,0.036017215141242974,1.992711196825537,0.04146305039419012,0.03596014672316386
37.98961809045228,0.038027645778894476,1.9923475648920603,0.04144418915497611,0.03804875316582914
40.00090909090911,0.040040949772727256,1.9921171673742426,0.04147221872633907,0.03999458893939396
41.9831515151515,0.0420251768939394,1.9928530143030305,0.041271496261639756,0.04196020712121213
43.99203030303031,0.04403606598484849,1.9930751946481822,0.04130267229575389,0.044084530606060615
45.9626212121212,0.04600862977272731,1.993495145684091,0.041189306282283074,0.045985661666666636
48.00722727272725,0.0480552825,1.9938390058731819,0.04143632964567908,0.048027674545454535
50.00660606060606,0.05005666318181817,1.992866915485152,0.04159499650072518,0.050008649015151514
