average_degree,density,hx_avg,hx_std,transitivity
1.9979999999999942,0.0020000000000000013,2.9143305405014996,0.35822279969507936,0.0
3.9919999999999907,0.003996,3.0634909552461993,0.29401638387206447,0.009776018249999997
5.981999999999989,0.005987990000000013,3.1209126762610993,0.2717484562512476,0.01760418554999999
7.968000000000017,0.007975980000000035,3.1510600623053002,0.2636069909407833,0.024243699049999984
9.950000000000031,0.009959959999999992,3.1774339001829004,0.25021312739929136,0.02999717970000001
11.928000000000031,0.011939939999999984,3.1922660866746004,0.24361703103267074,0.035557493350000004
13.902000000000033,0.013915920000000049,3.2052238463482996,0.23709569698847333,0.04077565559999999
15.871999999999963,0.015887890000000023,3.2139246431300004,0.23424729144270623,0.04554780975000003
17.83800000000007,0.017855860000000046,3.2227849559429003,0.23019783513012354,0.050207859650000033
19.80000000000007,0.019819819999999953,3.2300389605896007,0.2234367854451502,0.05453865865
21.757999999999914,0.021779780000000058,3.2366523320268,0.22167201289122435,0.05884698415000001
23.712000000000053,0.023735739999999946,3.2424331982798003,0.217038193871197,0.06298826454999998
25.661999999999985,0.0256876899999999,3.2475318961535993,0.21419841225303235,0.06692410635000003
27.608000000000093,0.027635639999999982,3.2499077630626,0.21278672263089315,0.07090412514999998
29.550000000000104,0.029579580000000046,3.2546383146323237,0.2098989680090762,0.07460948606060609
31.488000000000053,0.03151951999999987,3.2569124462215298,0.208810022986093,0.07844952576530614
33.421999999999855,0.03345545999999994,3.259855714939694,0.20711039856393226,0.08194331423469389
35.35199999999991,0.03538739000000011,3.2642961796579586,0.20411787438241108,0.08548095816326529
37.278000000000056,0.037315320000000075,3.266130166374286,0.2019037236284444,0.08890190489795922
39.199999999999875,0.03923923999999986,3.268269699228163,0.2020915980172324,0.09230411586734688
41.11800000000017,0.041159160000000125,3.270069717719082,0.1998606484180413,0.09557487892857147
44.94199999999994,0.044986989999999956,3.275342481013265,0.19459365302111495,0.10214598204081633
46.84799999999996,0.046894890000000036,3.275625814235204,0.19542817170780385,0.10524916790816323
48.75,0.04879880000000011,3.2792394624249996,0.19182983353234695,0.10821570000000003
50.647999999999946,0.05069869999999991,3.2801759447832652,0.19112004840171143,0.11113425397959177
