average_degree,density,hx_avg,hx_std,transitivity
2.001199999999999,0.0020032033000000012,3.112971184795,0.20649555920088222,0.002049018100000001
4.0056400000000005,0.004009649400000001,3.2133053449179005,0.16785832041048626,0.004010228999999999
6.011630000000001,0.006017647600000002,3.2580060845066003,0.14744973133324968,0.005950375600000001
7.99550000000001,0.008003503400000002,3.2799313170104996,0.1397048766997798,0.007946244949999993
9.983049999999995,0.009993042900000006,3.293837445765,0.1344592872802536,0.009991642100000002
11.987070000000003,0.011999069199999997,3.3027691690997996,0.13304882995258535,0.011986211100000008
14.003329999999997,0.014017347199999999,3.3098681393344997,0.12838146899203637,0.014001250550000005
16.01031999999999,0.016026346749999993,3.3157181580918005,0.12581384948511673,0.015967668200000004
18.00334999999999,0.018021371350000003,3.320906021359801,0.12288670821750661,0.017967436650000005
20.00296999999999,0.020022992700000006,3.3232045906059002,0.1220779234918246,0.019998230100000004
21.973289999999988,0.021995285500000003,3.3264726576567,0.12033228285831764,0.022007243199999985
24.010589999999997,0.02403462470000001,3.3281326535920996,0.12070586664771317,0.02402001560000001
26.001499999999997,0.0260275277,3.3304256074119,0.11999712670831944,0.02600896790000002
28.01312,0.02804116099999997,3.3320435044241,0.11860715052240231,0.028029876299999996
30.04419,0.030074264250000007,3.3344763194472,0.11645375266282944,0.03008666570000001
32.01541999999999,0.032047467550000014,3.3358999002187995,0.11677036208868315,0.032005190600000004
34.00185858585859,0.03403589398989899,3.3363145646810106,0.11670247592089941,0.03403472873737374
35.96594999999999,0.03600195185,3.3368534031879005,0.11551310488521915,0.03598502054999999
37.971151515151526,0.038009160757575766,3.337942154160403,0.11667488641274502,0.03801453075757576
40.02269035532994,0.04006275324873096,3.338391814241625,0.11526071550771883,0.04008732913705582
42.009461139896366,0.0420515125388601,3.3397024408003113,0.11430855371334143,0.04206068487046634
44.01764766839377,0.044061709378238355,3.3401827372073574,0.11487520440058399,0.04402920072538858
45.99668367346938,0.046042726530612275,3.3411829459644897,0.1133496889044055,0.04600789852040815
48.01477720207254,0.04806284020725389,3.341684762066528,0.11234180532034385,0.04804495010362694
49.9933807106599,0.05004342411167513,3.342157237761828,0.11338172782797863,0.050054349238578655
