average_degree,density,hx_avg,hx_std,transitivity
1.9979999999999942,0.0020000000000000013,2.9919409482283,0.24544894407220438,0.0
3.9919999999999907,0.003996,3.1225556465557998,0.1986287763712295,0.009955813999999995
5.981999999999989,0.005987990000000013,3.1722340888444003,0.18556603325853602,0.017554758350000005
7.968000000000017,0.007975980000000035,3.2040217910389,0.17664438500980448,0.0241104143
9.950000000000031,0.009959959999999992,3.2227397263568,0.17054551234081627,0.029986338100000006
11.928000000000031,0.011939939999999984,3.2365740917483006,0.16581340409986958,0.03547583670000002
13.902000000000033,0.013915920000000049,3.2475421313045003,0.16198560195907377,0.0406846176
15.871999999999963,0.015887890000000023,3.2545861924475,0.16010106804020482,0.04544579140000002
17.83800000000007,0.017855860000000046,3.260967240828501,0.15839271682291373,0.050098000949999985
19.80000000000007,0.019819819999999953,3.2665274522515,0.155756690303919,0.05466028940000001
21.757999999999914,0.021779780000000058,3.2719946568069003,0.15339140310548208,0.05896025595000001
23.712000000000053,0.023735739999999946,3.2756953083406004,0.1511521177133735,0.06287170145
25.661999999999985,0.0256876899999999,3.2790734528396,0.14984616818701413,0.0669124136
27.608000000000093,0.027635639999999986,3.2832971355791876,0.14765401814305476,0.07095260923857873
29.550000000000104,0.029579580000000046,3.285846193913298,0.14638824360055225,0.07472894847715736
31.488000000000053,0.03151951999999987,3.2883805303371427,0.14560367544098227,0.07839945505102043
33.421999999999855,0.03345545999999994,3.2905611309482654,0.14421740039216918,0.08197499984693882
35.35199999999991,0.035387390000000116,3.2928041480231474,0.142703477630001,0.0854166634517766
37.278000000000056,0.037315320000000075,3.2944475560192856,0.14177489580853797,0.08889706617346936
39.199999999999875,0.03923923999999986,3.2972419965689794,0.14043679977204732,0.09239545117346937
41.11800000000017,0.041159160000000125,3.2984601814320413,0.1392391045643893,0.09551959821428561
44.94199999999997,0.044986989999999956,3.3019787778457896,0.13761277836945315,0.10206947352631573
46.84799999999996,0.04689488999999993,3.304294029161192,0.1353666544293314,0.1052225662251656
48.75,0.048798799999999976,3.3060650645242857,0.13454008030290512,0.10822480904761908
50.648,0.0506987,3.31134431611,0.1263298931557913,0.110692255
