average_degree,density,hx_avg,hx_std,transitivity
1.9979999999999942,0.0020000000000000013,1.3584445555954,0.15524970236015614,0.0
3.9919999999999907,0.003996,1.3544190553165,0.12289900651215661,0.009894851699999993
5.981999999999989,0.005987990000000013,1.3500572391429,0.11284235774535951,0.017568126
7.968000000000017,0.007975980000000035,1.3462752614631,0.1060211065013591,0.02413275765
9.950000000000031,0.009959959999999992,1.3430688874255996,0.10162971282179115,0.030076138550000003
11.928000000000031,0.011939939999999984,1.3408398956006002,0.09952158829379398,0.03561612520000001
13.902000000000033,0.013915920000000049,1.3382037900342,0.09658662518629943,0.040702830800000006
15.871999999999963,0.015887890000000023,1.3358835486575,0.09410230312438413,0.045584779100000014
17.83800000000007,0.017855860000000046,1.3345432856521002,0.09240522911353743,0.050104131449999964
19.80000000000007,0.019819819999999953,1.3329388389908996,0.09103797124541141,0.05467647199999999
21.757999999999914,0.021779780000000058,1.3318298942853002,0.09010993791740723,0.0588904238
23.712000000000053,0.023735739999999946,1.3303012238153,0.08872979625413265,0.06309515730000001
25.661999999999985,0.0256876899999999,1.3294572014857,0.08811010508219222,0.06714103930000002
27.608000000000093,0.027635639999999986,1.3274573776902536,0.08589646759780992,0.07109804289340098
29.550000000000104,0.029579580000000046,1.3272850478926903,0.08610825824578587,0.07472113720812187
31.488000000000053,0.03151951999999987,1.3266755722675125,0.08546277922631074,0.07831699812182737
33.421999999999855,0.03345545999999994,1.3258793434842642,0.08339472308256439,0.08211259604060911
35.35199999999991,0.035387390000000116,1.3241890181718783,0.08294241666694123,0.08541897756345179
37.278000000000056,0.037315320000000075,1.32394851582934,0.08204409919906193,0.08906789380710664
39.199999999999875,0.03923923999999986,1.3233526322958375,0.08172908298455282,0.09229137299492385
41.11800000000017,0.041159160000000125,1.3227238950767877,0.08176224611327594,0.09565455082901556
44.942,0.044986989999999956,1.3213884052582123,0.07964338222000232,0.10195805430167591
46.84799999999996,0.04689488999999993,1.3212658844854412,0.07973334103355297,0.10517120875000001
48.75,0.048798799999999976,1.3213294551805717,0.07919249051006759,0.10837152171428571
50.648,0.0506987,1.3302927,0.08904935461932506,0.11301979
