average_degree,density,hx_avg,hx_std,transitivity
1.99605,0.0019980483500000017,1.9252063375549,0.08300543338071964,0.0020311749500000007
3.9947400000000006,0.00399873855,1.9516939205306998,0.07027336431521822,0.0038613975500000003
5.98923,0.005995225150000003,1.9631526660544998,0.06452512324944934,0.0060218768
7.989100000000004,0.007997096949999997,1.9689751935058,0.061762729454712374,0.0080203209
9.988120000000002,0.009998117899999999,1.9723595946372998,0.05995417450961291,0.009985326349999997
11.987230000000004,0.011999229200000006,1.9747364153413998,0.05881502533605601,0.011980916349999999
14.007569999999998,0.014021591449999996,1.9760460200505,0.05829769277844429,0.014012185499999996
15.99731,0.01601332305000001,1.9778071709497003,0.05797081827846722,0.015964318049999995
17.985850000000006,0.0180038542,1.9785891392339001,0.057573535636386085,0.017968475400000003
19.994030000000002,0.02001404409999999,1.9797522766185998,0.0570293709690904,0.019982825399999994
21.99308,0.022015095149999997,1.9799024127951002,0.056509738829614804,0.022070459900000002
24.014700000000012,0.02403873845,1.9803579369097,0.056316985328547016,0.02405444140000001
25.99353,0.026019549149999998,1.9810424305721999,0.05663972236550754,0.0260493147
28.00929,0.02803732704999998,1.9814381907664,0.05611359431586432,0.028033845249999988
30.005431472081227,0.03003546654822336,1.9819563851139088,0.05566432225513224,0.030039467918781728
31.990508108108102,0.03202253059459459,1.9819174917942703,0.0558813268908021,0.03208485983783784
34.02739795918368,0.034061459081632654,1.9829570506323468,0.055079209272184085,0.03406692750000001
36.011306122448964,0.036047353061224495,1.9829430010091835,0.05487754202798575,0.03602388540816326
38.02526011560693,0.03806332329479766,1.982807107214451,0.05539548154412272,0.038057111387283245
39.97169999999999,0.04001171183333333,1.9830830072895,0.05524744479163167,0.04003694724999998
41.95408333333333,0.04199607933333334,1.983498496152167,0.05474408620247422,0.04196865500000001
44.022816666666664,0.04406688375,1.9834887231168332,0.05572369530738522,0.04408814324999998
45.947900000000004,0.04599389374999998,1.9837755996004998,0.054649683368265256,0.04608288058333334
47.98838333333333,0.048036419416666636,1.9838748647504998,0.05443753363707545,0.04797090233333332
50.019999999999996,0.05007007,1.9836357143128331,0.05501085086206318,0.05005832475
