ASPL,assortativity,average_degree,density,hx_avg,hx_std,transitivity
1.7211040402999997,-0.025223011100000012,5.015699999999997,0.050663636049999995,3.3568977868620533,0.05058582055647891,0.05083129954999999
2.216080808149999,-0.019026980599999993,10.044400000000001,0.10145858580000006,3.367577035105083,0.0499200460010946,0.10231418040000001
1.934465656599999,-0.02218523669999999,15.033800000000001,0.15185656560000002,3.3708840221968503,0.04998142322425418,0.15140154595
1.8114626261999995,-0.0184805043,20.0004,0.20202424235000002,3.3715963600763725,0.0496252772492897,0.2018959830500001
1.7479151517499998,-0.019166465299999998,25.071199999999997,0.25324444435,3.373662023482263,0.04995719964501491,0.2525680804
1.6965727274000002,-0.018999832249999994,30.044700000000017,0.3034818180000001,3.3734072832097013,0.049531930806791684,0.30307971005000006
1.6454808078000003,-0.021711408000000012,35.097600000000014,0.35452121239999995,3.373613022446778,0.04982223557704234,0.35422884485000017
1.5957303030499999,-0.020169922800000007,40.022700000000015,0.4042696969499998,3.374674399241431,0.04990461315078329,0.4038688461999998
1.5459727270999997,-0.019755318700000003,44.94870000000002,0.45402727289999995,3.375272680551073,0.0494700297297404,0.4537529403000001
1.4953101009500003,-0.02164692524999999,49.964299999999994,0.5046898990499997,3.3753795513860374,0.05017372441248156,0.5046196401999999
